student_code,course_code,disability
B940019643,L800,FALSE
B940019768,M300,FALSE
B940019791,L100,FALSE
B940019849,K100,FALSE
B940019942,L100,FALSE
B940020085,M300,FALSE
B940020214,M300,FALSE
B940020269,M300,FALSE
B940020270,M300,FALSE
B940020340,M300,FALSE
B940020351,L1N3,FALSE
B940020384,N1R2,FALSE
B940020395,M300,FALSE
B940020443,LN14,FALSE
B940020580,L800,FALSE
B940020591,L100,FALSE
B940020616,L800,FALSE
B940020649,L100,FALSE
B940020720,LV17,FALSE
B940020775,L100,FALSE
B940020801,M300,FALSE
B940020834,C802,FALSE
B940020845,LN14,FALSE
B940020856,C802,FALSE
B940020878,M300,FALSE
B940020889,K100,FALSE
B940020937,L1N1,FALSE
B940021060,M300,FALSE
B940021082,L100,FALSE
B940021130,L100,FALSE
B940021152,L1N1,FALSE
B940021174,M300,FALSE
B940021211,MM13,FALSE
B940021233,M100,FALSE
B940021288,L1N1,FALSE
B940021303,M300,FALSE
B940021336,M308,FALSE
B940021439,L100,FALSE
B940021440,N1R1,FALSE
B940021587,L100,FALSE
B940021624,C802,FALSE
B940021727,M100,FALSE
B940021831,M300,FALSE
B940022078,M100,FALSE
B940022115,LV17,FALSE
B940022126,M100,FALSE
B940022207,L1N1,FALSE
B940022300,N1R1,FALSE
B940022399,LN14,FALSE
B940022403,L1N1,FALSE
B940022517,L1N1,FALSE
B940022584,L1N1,FALSE
B940022757,L800,FALSE
B940022861,C802,FALSE
B940023101,N1R4,FALSE
B940023204,K100,FALSE
B940023282,L134,FALSE
B940023558,K440,FALSE
B940023684,N1R1,FALSE
B940023709,L100,FALSE
B940023710,L140,FALSE
B940023765,K100,FALSE
B940023857,K440,FALSE
B940023891,C800,FALSE
B940023949,M100,FALSE
B940023972,L300,FALSE
B940024027,L100,FALSE
B940024049,K440,FALSE
B940024083,L1N1,FALSE
B940024153,N1R1,FALSE
B940024201,LV17,FALSE
B940024278,M300,FALSE
B940024371,M100,FALSE
B940024393,CV87,FALSE
B940024407,M300,FALSE
B940024500,L100,FALSE
B940024599,L100,FALSE
B940024625,L140,FALSE
B940024784,M300,FALSE
B940024843,M100,FALSE
B940025002,MM13,FALSE
B940025079,K100,FALSE
B940025231,L100,FALSE
B940025242,M300,FALSE
B940025275,K100,FALSE
B940025334,L100,FALSE
B940025378,L1N1,FALSE
B940025404,LN14,FALSE
B940025493,M302,FALSE
B940025541,K440,FALSE
B940025644,L100,FALSE
B940025758,M100,FALSE
B940025817,L100,FALSE
B940025828,N1R2,FALSE
B940025840,CL83,FALSE
B940025862,N1R1,FALSE
B940025910,MM13,FALSE
B940025921,C802,FALSE
B940025943,L300,FALSE
B940026010,C802,FALSE
B940026021,LN14,FALSE
B940026146,L100,FALSE
B940026179,K100,FALSE
B940026205,L140,FALSE
B940026216,L100,FALSE
B940026456,M300,FALSE
B940026490,N1R2,FALSE
B940026559,L1N1,FALSE
B940026560,L1N1,FALSE
B940026593,L300,FALSE
B940026607,N1R2,FALSE
B940026663,K100,FALSE
B940026847,M300,FALSE
B940027051,L140,FALSE
B940027110,L400,FALSE
B940027213,K100,FALSE
B940027305,L300,FALSE
B940027338,CL83,FALSE
B940027350,K440,FALSE
B940027394,L372,FALSE
B940027556,L1R1,FALSE
B940027567,L400,FALSE
B940027626,N1R1,FALSE
B940027637,K100,FALSE
B940027648,M100,FALSE
B940027659,L100,FALSE
B940027903,L300,FALSE
B940027914,L140,FALSE
B940027925,M300,FALSE
B940027947,MM13,FALSE
B940027992,M300,FALSE
B940028128,MM13,FALSE
B940028139,CV87,FALSE
B940028173,M300,FALSE
B940028405,L100,FALSE
B940028483,L1R1,FALSE
B940028508,L300,FALSE
B940028531,C802,FALSE
B940028542,M100,FALSE
B940028586,L372,FALSE
B940028612,L400,FALSE
B940028634,L100,FALSE
B940028667,N1R1,FALSE
B940028715,MM13,FALSE
B940028737,M300,FALSE
B940028771,K440,FALSE
B940028782,L372,FALSE
B940028818,K440,FALSE
B940028852,LN14,FALSE
B940028896,M100,FALSE
B940028933,L400,FALSE
B940029011,LN14,FALSE
B940029022,K100,FALSE
B940029206,M300,FALSE
B940029240,LN14,FALSE
B940029505,K100,FALSE
B940029594,L400,FALSE
B940029664,L1N1,FALSE
B940029675,K100,FALSE
B940029745,M308,FALSE
B940029826,K100,FALSE
B940029837,N1R4,FALSE
B940029882,N1R4,FALSE
B940029996,L100,FALSE
B940030062,L1N1,FALSE
B940030084,L140,FALSE
B940030109,K440,FALSE
B940030110,L300,FALSE
B940030187,K440,FALSE
B940030224,M100,FALSE
B940030280,K440,FALSE
B940030394,K440,FALSE
B940030408,N1R1,FALSE
B940030453,M100,FALSE
B940030486,K100,FALSE
B940030604,LV17,FALSE
B940030615,M300,FALSE
B940030659,K440,FALSE
B940030671,L1N1,FALSE
B940030752,K440,FALSE
B940030844,L140,FALSE
B940030958,M300,FALSE
B940031014,K100,FALSE
B940031025,N1R1,FALSE
B940031058,C802,FALSE
B940031151,L400,FALSE
B940031184,K440,FALSE
B940031232,M100,FALSE
B940031357,K100,FALSE
B940031427,LN14,FALSE
B940031483,L400,FALSE
B940031531,L372,FALSE
B940031601,L100,FALSE
B940031612,LN14,FALSE
B940031841,M300,FALSE
B940031852,L100,FALSE
B940031863,L100,FALSE
B940031900,L140,FALSE
B940031911,L300,FALSE
B940031944,CL83,FALSE
B940031999,N1R1,FALSE
B940032022,M300,FALSE
B940032033,K100,FALSE
B940032055,L400,FALSE
B940032066,M100,FALSE
B940032099,L1N1,FALSE
B940032125,LN14,FALSE
B940032136,C802,FALSE
B940032169,M100,FALSE
B940032170,M100,FALSE
B940032228,N1R2,FALSE
B940032239,N1R2,FALSE
B940032295,K440,FALSE
B940032309,N1R4,FALSE
B940032354,K100,FALSE
B940032365,L1N3,FALSE
B940032479,M300,FALSE
B940032505,L1N1,FALSE
B940032550,M300,FALSE
B940032561,M300,FALSE
B940032583,L1N1,FALSE
B940032664,K100,FALSE
B940032745,M100,FALSE
B940032848,L400,FALSE
B940032871,L800,FALSE
B940032893,M300,FALSE
B940032907,M300,FALSE
B940032918,K100,FALSE
B940032963,N1R1,FALSE
B940032974,K440,FALSE
B940032985,LN14,FALSE
B940033166,M100,FALSE
B940033199,L140,FALSE
B940033409,MM13,FALSE
B940033432,M100,FALSE
B940033454,M100,FALSE
B940033465,L800,FALSE
B940033476,C802,FALSE
B940033546,M300,FALSE
B940033579,L400,FALSE
B940033580,M300,FALSE
B940033627,CL83,FALSE
B940033672,L100,FALSE
B940033683,L100,FALSE
B940033775,M300,FALSE
B940033801,C802,FALSE
B940033856,L372,FALSE
B940033889,L800,FALSE
B940033959,N1R1,FALSE
B940033993,CL83,FALSE
B940034015,L372,FALSE
B940034037,M300,FALSE
B940034130,M300,FALSE
B940034174,L400,FALSE
B940034255,L100,FALSE
B940034266,L800,FALSE
B940034299,L300,FALSE
B940034303,C802,FALSE
B940034369,K440,FALSE
B940034439,CL83,FALSE
B940034440,L372,FALSE
B940034598,L300,FALSE
B940034657,LN14,FALSE
B940034738,L400,FALSE
B940034794,LN14,FALSE
B940034820,L300,FALSE
B940034875,K100,FALSE
B940034886,M300,FALSE
B940034897,L372,FALSE
B940035089,L1N3,FALSE
B940035159,L300,FALSE
B940035241,M300,FALSE
B940035311,L100,FALSE
B940035322,LN14,FALSE
B940035403,L372,FALSE
B940035414,L140,FALSE
B940035436,L134,FALSE
B940035469,L372,FALSE
B940035562,CL83,FALSE
B940035595,M300,FALSE
B940035632,C802,FALSE
B940035654,CL83,FALSE
B940035735,K100,FALSE
B940035757,K102,FALSE
B940035919,L372,FALSE
B940035997,L100,FALSE
B940036008,M300,FALSE
B940036042,LN14,FALSE
B940036097,M100,FALSE
B940036189,K100,FALSE
B940036190,C802,FALSE
B940036237,L400,FALSE
B940036248,L100,FALSE
B940036260,L100,FALSE
B940036307,LN14,FALSE
B940036318,L372,FALSE
B940036330,L1N1,FALSE
B940036411,L400,FALSE
B940036422,K100,FALSE
B940036455,L1N1,FALSE
B940036466,M300,FALSE
B940036558,L300,FALSE
B940036569,LN14,FALSE
B940036570,L1N1,FALSE
B940036581,L1N1,FALSE
B940036606,L100,FALSE
B940036628,L100,FALSE
B940036639,M300,FALSE
B940036754,L400,FALSE
B940036846,CL83,FALSE
B940036927,L1N3,FALSE
B940036961,K100,FALSE
B940036972,M300,FALSE
B940036994,L300,FALSE
B940037027,C802,FALSE
B940037050,L300,FALSE
B940037061,M100,FALSE
B940037186,K100,FALSE
B940037201,L100,FALSE
B940037223,M100,FALSE
B940037256,K440,FALSE
B940037290,CV87,FALSE
B940037315,L800,FALSE
B940037393,K440,FALSE
B940037418,N1R4,FALSE
B940037463,L300,FALSE
B940037496,L372,FALSE
B940037500,C802,FALSE
B940037533,CL83,FALSE
B940037544,K100,FALSE
B940037647,M100,FALSE
B940037658,K100,FALSE
B940037717,L1N1,FALSE
B940037784,LN14,FALSE
B940037795,L1N1,FALSE
B940037809,L300,FALSE
B940037887,L372,FALSE
B940037902,C802,FALSE
B940038013,M300,FALSE
B940038057,K100,FALSE
B940038079,M300,FALSE
B940038091,K100,FALSE
B940038149,L800,FALSE
B940038172,L1N1,FALSE
B940038183,L800,FALSE
B940038208,M100,FALSE
B940038264,M300,FALSE
B940038275,L1N1,FALSE
B940038301,L100,FALSE
B940038323,CL83,FALSE
B940038378,M100,FALSE
B940038529,K100,FALSE
B940038552,L1N1,FALSE
B940038633,CL83,FALSE
B940038699,L800,FALSE
B940038792,L372,FALSE
B940038840,L1N1,FALSE
B940038895,L1N1,FALSE
B940038954,L800,FALSE
B940038998,L100,FALSE
B940039032,C802,FALSE
B940039102,L100,FALSE
B940042526,Y205,FALSE
B940042652,Y205,FALSE
B940042663,Y205,FALSE
B940042696,Y205,FALSE
B940042928,Y205,FALSE
B940042962,Y205,FALSE
B940042973,Y205,FALSE
B940043028,Y205,FALSE
B940043039,Y205,FALSE
B940043040,Y205,FALSE
B940043051,Y205,FALSE
B940043062,Y205,FALSE
B940043073,Y205,FALSE
B940043084,Y205,FALSE
B940043095,Y205,FALSE
B940043109,Y205,FALSE
B940043110,Y205,FALSE
B940043132,Y205,FALSE
B940043143,Q401,FALSE
B940043187,Q401,FALSE
B940043213,Y205,FALSE
B940044047,Y205,FALSE
B940044069,Y205,FALSE
B940044070,Y205,FALSE
B940044081,Y205,FALSE
B940044922,L1N1,FALSE
B940044933,L100,FALSE
B940045066,LN14,FALSE
B940045103,K100,FALSE
B940045114,C802,FALSE
B940045147,C802,FALSE
B940045169,M100,FALSE
B940045217,K100,FALSE
B940045239,L1N1,FALSE
B940045251,K100,FALSE
B940045413,K100,FALSE
B940045653,L102,FALSE
B940045701,L102,FALSE
B940045860,L102,FALSE
B940045907,M301,FALSE
B940045952,L102,FALSE
B940046007,L102,FALSE
B940046258,L102,FALSE
B940046269,L102,FALSE
B940046270,L102,FALSE
B940046281,M308,FALSE
B940046306,M300,FALSE
B940046328,L102,FALSE
B940046340,M300,FALSE
B940046351,L102,FALSE
B940046373,M308,FALSE
B940046384,L102,FALSE
B940046409,M300,FALSE
B940046410,M300,FALSE
B940046421,L101,FALSE
B940046432,M300,FALSE
B940046443,L102,FALSE
B940046454,M300,FALSE
B940046476,L100,FALSE
B940046487,L102,FALSE
B940046502,L1N1,FALSE
B940046513,M300,FALSE
B940046535,L102,FALSE
B940046568,M300,FALSE
B940046579,L102,FALSE
B940046616,L102,FALSE
B940046638,M300,FALSE
B940046672,M300,FALSE
B940046694,M300,FALSE
B940046720,M308,FALSE
B940046753,M300,FALSE
B940046775,L102,FALSE
B940046786,M302,FALSE
B940046801,M300,FALSE
B940046823,M300,FALSE
B940046845,M300,FALSE
B940046856,M301,FALSE
B940046878,M300,FALSE
B940046904,M300,FALSE
B940046926,M300,FALSE
B940046948,L102,FALSE
B940046971,N1R4,FALSE
B940047004,N1R1,FALSE
B940047037,N1R1,FALSE
B940047060,N1R1,FALSE
B940047071,N1R1,FALSE
B940047093,N1R1,FALSE
B940047107,L102,FALSE
B940047118,M301,FALSE
B940047129,L102,FALSE
B940047130,LN14,FALSE
B940047152,LN14,FALSE
B940047163,L101,FALSE
B940047174,L1N1,FALSE
B940047200,L100,FALSE
B940047255,M100,FALSE
B940047266,CV87,FALSE
B940047277,L101,FALSE
B940047303,M301,FALSE
B940047325,L372,FALSE
B940047347,L372,FALSE
B940047358,L300,FALSE
B940047370,L400,FALSE
B940047381,L400,FALSE
B940047392,C801,FALSE
B940047417,L400,FALSE
B940047428,L102,FALSE
B940047439,L800,FALSE
B940047451,L800,FALSE
B940047462,M301,FALSE
B940047473,L100,FALSE
B940047484,L800,FALSE
B940047509,L800,FALSE
B940047510,L800,FALSE
B940047543,L800,FALSE
B940047554,L800,FALSE
B940047565,L800,FALSE
B940047576,L800,FALSE
B940047587,LV17,FALSE
B940047598,LV17,FALSE
B940047602,L140,FALSE
B940047613,L134,FALSE
B940047657,C801,FALSE
B940047668,L100,FALSE
B940047680,L100,FALSE
B940047691,L101,FALSE
B940047705,L100,FALSE
B940047716,L102,FALSE
B940047750,L100,FALSE
B940047772,L100,FALSE
B940047783,L100,FALSE
B940047794,L100,FALSE
B940047808,K100,FALSE
B940047819,M100,FALSE
B940047820,M100,FALSE
B940047831,M100,FALSE
B940047897,M100,FALSE
B940047912,K440,FALSE
B940047934,K440,FALSE
B940047990,K100,FALSE
B940048001,K100,FALSE
B940048012,L300,FALSE
B940048023,L400,FALSE
B940048034,L400,FALSE
B940048045,L400,FALSE
B940048056,L400,FALSE
B940048067,L102,FALSE
B940048089,L101,FALSE
B940048104,L102,FALSE
B940048115,L102,FALSE
B940048126,M101,FALSE
B940048137,L102,FALSE
B940048159,L102,FALSE
B940048193,L102,FALSE
B940048207,L102,FALSE
B940048322,L102,FALSE
B940048333,L102,FALSE
B940048344,L101,FALSE
B940048355,K101,FALSE
B940048377,L102,FALSE
B940048388,L102,FALSE
B940048399,L102,FALSE
B940048403,M301,FALSE
B940048414,L401,FALSE
B940048425,L102,FALSE
B940048447,L102,FALSE
B940048458,M301,FALSE
B940048470,L102,FALSE
B940048481,M301,FALSE
B940048492,L102,FALSE
B940048506,L102,FALSE
B940048540,M301,FALSE
B940049329,M301,FALSE
B940049330,L100,FALSE
B940049341,L100,FALSE
B940049547,L134,FALSE
B940050428,C816,FALSE
B940050440,C816,FALSE
B940050451,C816,FALSE
B940050462,C816,FALSE
B940051171,L801,FALSE
B940051182,M300,FALSE
B940051193,K100,FALSE
B940051207,L372,FALSE
B940051218,CV87,FALSE
B940051229,CV87,FALSE
B940052259,C816,FALSE
B940054781,K451,FALSE
B940054828,K455,FALSE
B940054862,K455,FALSE
B940054884,K451,FALSE
B940054910,K451,FALSE
B940054987,K451,FALSE
B940055098,K451,FALSE
B940055135,K451,FALSE
B940055249,K451,FALSE
B940055342,K451,FALSE
B940055364,K451,FALSE
B940055397,K455,FALSE
B940055423,K455,FALSE
B940055434,C816,FALSE
B940055445,K451,FALSE
B940055467,C816,FALSE
B940055478,C816,FALSE
B940055490,C816,FALSE
B940055548,K451,FALSE
B940055696,L100,FALSE
B940056165,K100,FALSE
B940056187,L101,FALSE
B940056198,L101,FALSE
B940056202,L101,FALSE
B940056213,L101,FALSE
B940056224,L101,FALSE
B940056693,L100,FALSE
B940056925,K451,FALSE
B940056936,K451,FALSE
B940056947,K451,FALSE
B940056958,K451,FALSE
B940056969,K451,FALSE
B940056970,K451,FALSE
B940056981,K451,FALSE
B940056992,K451,FALSE
B940057601,K440,FALSE
B945108713,L800,FALSE
B945245557,L800,FALSE
C940000939,X310,FALSE
C940002988,X1GD,FALSE
C940003848,X1GD,FALSE
C940003859,X1GD,FALSE
C940003952,X1GD,FALSE
C940004454,X1GD,FALSE
C940005200,X1GD,FALSE
C940005233,X1GD,FALSE
C940005484,X1GD,FALSE
C940005510,X1GD,FALSE
C940049008,X1GD,FALSE
D903119380,C800,FALSE
D903334639,G500,FALSE
D914094157,F100,FALSE
D914278997,L802,FALSE
D914822804,G500,FALSE
D916005366,B300,FALSE
D916075705,G100,FALSE
D916076768,C800,FALSE
D916107453,F100,FALSE
D916164009,B172,FALSE
D916190639,FN11,FALSE
D916203939,G500,FALSE
D916222882,C140,FALSE
D916234704,B172,FALSE
D916266602,F100,FALSE
D916341002,G500,FALSE
D916346351,F100,FALSE
D916417020,G500,FALSE
D916475020,C700,FALSE
D916482246,FF13,FALSE
D916483667,B172,FALSE
D916490609,CCH8,FALSE
D916502005,C300,FALSE
D916506139,F100,FALSE
D916624868,Y100,FALSE
D916697840,F100,FALSE
D916765161,C300,FALSE
D916888840,B172,FALSE
D916956035,G500,FALSE
D917056682,CG85,FALSE
D917185535,B172,FALSE
D917186831,B172,FALSE
D917236941,CG85,FALSE
D917324422,F100,FALSE
D917370094,B172,FALSE
D917411906,FJ15,FALSE
D917523058,C100,FALSE
D917634963,G500,FALSE
D917823844,F356,FALSE
D918019004,G500,FALSE
D920020151,GN11,FALSE
D920024687,L802,FALSE
D920024920,GL11,FALSE
D920028803,C800,FALSE
D920028847,F100,FALSE
D920030208,B300,FALSE
D920034642,G500,FALSE
D920035546,Y100,FALSE
D920036864,CC47,FALSE
D920038879,F300,FALSE
D920043024,B300,FALSE
D920043552,G100,FALSE
D920043699,F300,FALSE
D920046874,G100,FALSE
D920052314,C700,FALSE
D920053034,C400,FALSE
D920053643,F300,FALSE
D920055522,C300,FALSE
D920056297,L802,FALSE
D920057892,C100,FALSE
D920064029,B300,FALSE
D920064753,L802,FALSE
D920066012,FG31,FALSE
D920067064,F300,FALSE
D920068326,F300,FALSE
D920068588,G100,FALSE
D920068692,L802,FALSE
D920069024,G100,FALSE
D920069769,B300,FALSE
D920072356,G100,FALSE
D920072699,FF31,FALSE
D920073401,F100,FALSE
D920074062,F100,FALSE
D920075106,G500,FALSE
D920075667,G100,FALSE
D920076963,F300,FALSE
D920078174,GG51,FALSE
D920079311,F100,FALSE
D920080306,F100,FALSE
D920081152,G100,FALSE
D920083927,F100,FALSE
D920084946,C300,FALSE
D920086179,GV17,FALSE
D920086283,C100,FALSE
D920089284,C300,FALSE
D920090017,C800,FALSE
D920093661,C300,FALSE
D920095126,G100,FALSE
D920095997,CG81,FALSE
D920098127,B300,FALSE
D920098219,G100,FALSE
D920104233,B300,FALSE
D920104266,C700,FALSE
D920104912,F100,FALSE
D920105229,F300,FALSE
D920105230,G100,FALSE
D920106400,F300,FALSE
D920108437,F100,FALSE
D920114379,GL11,FALSE
D920114988,G100,FALSE
D920115136,B300,FALSE
D920118838,G100,FALSE
D920119064,C800,FALSE
D920121182,FG31,FALSE
D920122972,G100,FALSE
D920125353,B300,FALSE
D920128653,CC47,FALSE
D920129317,C700,FALSE
D920130656,F300,FALSE
D920131734,F300,FALSE
D920133037,G500,FALSE
D920133141,B300,FALSE
D920136278,G100,FALSE
D920138799,F326,FALSE
D920139084,F100,FALSE
D920139501,FG31,FALSE
D920139903,F100,FALSE
D920140574,G100,FALSE
D920140655,C800,FALSE
D920141869,C700,FALSE
D920143221,G100,FALSE
D920144088,G100,FALSE
D920144848,C300,FALSE
D920146392,CCH8,FALSE
D920151248,B300,FALSE
D920152441,FN11,FALSE
D920153840,CCH8,FALSE
D920154892,C300,FALSE
D920155109,F100,FALSE
D920156070,F100,FALSE
D920156759,F300,FALSE
D920156829,F100,FALSE
D920156874,CG81,FALSE
D920158867,C140,FALSE
D920159303,C100,FALSE
D920159473,C100,FALSE
D920159750,C700,FALSE
D920160572,F300,FALSE
D920160826,G100,FALSE
D920162185,L802,FALSE
D920163171,G500,FALSE
D920165876,G100,FALSE
D920165957,G100,FALSE
D920165991,G100,FALSE
D920167168,F100,FALSE
D920168914,F100,FALSE
D920170744,B300,FALSE
D920171969,FG31,FALSE
D920172221,F300,FALSE
D920172368,F100,FALSE
D920172999,GG51,FALSE
D920173734,C100,FALSE
D920176230,C700,FALSE
D920176920,B300,FALSE
D920177204,F300,FALSE
D920178809,B300,FALSE
D920180732,C100,FALSE
D920182275,F100,FALSE
D920182530,F100,FALSE
D920183238,G100,FALSE
D920183412,F326,FALSE
D920185003,G100,FALSE
D920187155,C100,FALSE
D920187214,C100,FALSE
D920189067,G100,FALSE
D920189517,C100,FALSE
D920189757,G100,FALSE
D920189849,L802,FALSE
D920193053,F300,FALSE
D920193503,B300,FALSE
D920196113,F100,FALSE
D920197693,B300,FALSE
D920199778,F100,FALSE
D920200731,F326,FALSE
D920203684,C800,FALSE
D920204245,G100,FALSE
D920206032,F100,FALSE
D920211586,CCH8,FALSE
D920213454,B300,FALSE
D920214211,G100,FALSE
D920214738,GN11,FALSE
D920215724,F100,FALSE
D920216868,G100,FALSE
D920217290,FG31,FALSE
D920219607,CC47,FALSE
D920220418,FN11,FALSE
D920221390,F300,FALSE
D920222836,G500,FALSE
D920223774,C100,FALSE
D920224818,B300,FALSE
D920226731,G500,FALSE
D920228610,F100,FALSE
D920232053,F300,FALSE
D920232293,F300,FALSE
D920236523,FF13,FALSE
D920236567,C300,FALSE
D920241860,G100,FALSE
D920242384,FJ15,FALSE
D920242786,F100,FALSE
D920245949,F100,FALSE
D920250507,F100,FALSE
D920255753,GV17,FALSE
D920256211,FV37,FALSE
D920257056,G100,FALSE
D920257584,F100,FALSE
D920259256,C400,FALSE
D920259337,C100,FALSE
D920260610,G100,FALSE
D920262669,B300,FALSE
D920264744,F356,FALSE
D920266391,F100,FALSE
D920266689,C800,FALSE
D920268155,F100,FALSE
D920269521,FN11,FALSE
D920270561,C100,FALSE
D920270745,F100,FALSE
D920272820,F100,FALSE
D920273643,C100,FALSE
D920274307,C800,FALSE
D920274972,G100,FALSE
D920275500,F356,FALSE
D920276389,G100,FALSE
D920279139,F100,FALSE
D920279601,B300,FALSE
D920280571,C100,FALSE
D920281062,G100,FALSE
D920281224,G100,FALSE
D920282140,F356,FALSE
D920283491,F100,FALSE
D920284568,B300,FALSE
D920284683,C700,FALSE
D920285820,B300,FALSE
D920286171,C100,FALSE
D920287684,B300,FALSE
D920288647,F100,FALSE
D920289253,B300,FALSE
D920289895,C700,FALSE
D920291452,C700,FALSE
D920292758,G100,FALSE
D920292895,C100,FALSE
D920293582,G100,FALSE
D920295656,G100,FALSE
D920298613,F100,FALSE
D920298956,B300,FALSE
D920299931,G100,FALSE
D920300352,F100,FALSE
D920300628,F300,FALSE
D920301717,F300,FALSE
D920303847,GL11,FALSE
D920303962,G100,FALSE
D920304017,C700,FALSE
D920307155,F300,FALSE
D920311978,C700,FALSE
D920313709,GG51,FALSE
D920314441,F100,FALSE
D920319169,C100,FALSE
D920320176,C300,FALSE
D920320914,GL11,FALSE
D920322169,F300,FALSE
D920325621,G100,FALSE
D920327511,B300,FALSE
D920332733,F326,FALSE
D920333419,F326,FALSE
D920335837,F300,FALSE
D920336498,G500,FALSE
D920338447,G100,FALSE
D920338827,G100,FALSE
D920339558,G100,FALSE
D920341207,CCH8,FALSE
D920341469,G100,FALSE
D920343005,F100,FALSE
D920345847,GG51,FALSE
D920348228,FF31,FALSE
D920350553,C400,FALSE
D920351941,C800,FALSE
D920352029,GL11,FALSE
D920352292,CC47,FALSE
D920353794,F100,FALSE
D920358157,B300,FALSE
D920358168,B300,FALSE
D920358777,C700,FALSE
D920364620,GN11,FALSE
D920365694,G500,FALSE
D920367850,F326,FALSE
D920369201,B300,FALSE
D920370333,FJ15,FALSE
D920371374,B300,FALSE
D920371824,G100,FALSE
D920372005,F100,FALSE
D920372681,F100,FALSE
D920377893,CCH8,FALSE
D920380767,B300,FALSE
D920380893,FF13,FALSE
D920385991,G500,FALSE
D920387467,F100,FALSE
D920388028,F300,FALSE
D920397341,F100,FALSE
D920398898,F300,FALSE
D920398902,C300,FALSE
D920406296,FG31,FALSE
D920407396,F300,FALSE
D920407673,B300,FALSE
D920409471,B300,FALSE
D920410341,GL11,FALSE
D920416170,F100,FALSE
D920428531,C700,FALSE
D920428782,B300,FALSE
D920435713,C300,FALSE
D920439803,CCH8,FALSE
D920445114,B300,FALSE
D920446890,F100,FALSE
D920450967,G500,FALSE
D920455250,C700,FALSE
D920455467,B300,FALSE
D920472877,F100,FALSE
D920475557,B300,FALSE
D920476303,C100,FALSE
D920482371,GN51,FALSE
D920483091,B300,FALSE
D920484227,F100,FALSE
D920488616,C700,FALSE
D920489347,C100,FALSE
D920491591,F100,FALSE
D920495186,F300,FALSE
D920510076,B300,FALSE
D920521212,G500,FALSE
D920527454,F300,FALSE
D920527465,FG31,FALSE
D920533651,FJ15,FALSE
D920535965,F300,FALSE
D920536261,GV17,FALSE
D920537408,GL11,FALSE
D920537637,C100,FALSE
D920545263,C100,FALSE
D920545403,F300,FALSE
D920547197,GL11,FALSE
D920556177,B300,FALSE
D920558447,FJ15,FALSE
D920558492,B300,FALSE
D920559330,F100,FALSE
D920560495,C400,FALSE
D920561078,B300,FALSE
D920563049,G500,FALSE
D920563186,B300,FALSE
D920574137,F100,FALSE
D920579903,C100,FALSE
D920582589,F100,FALSE
D920586680,C800,FALSE
D920587159,B300,FALSE
D920587643,B300,FALSE
D920588064,B300,FALSE
D920588983,B300,FALSE
D920590492,B300,FALSE
D920591824,B300,FALSE
D920593138,F100,FALSE
D920594630,C100,FALSE
D920597446,F100,FALSE
D920599495,G100,FALSE
D920600252,F100,FALSE
D920600894,C700,FALSE
D920602278,Y100,FALSE
D920603068,F100,FALSE
D920610206,F300,FALSE
D920613713,F100,FALSE
D920617331,B300,FALSE
D920623033,C100,FALSE
D920629574,Y100,FALSE
D920630156,C300,FALSE
D920636804,G100,FALSE
D920640890,B300,FALSE
D920643994,B300,FALSE
D920646124,B300,FALSE
D920657120,C510,FALSE
D920677427,C700,FALSE
D920678354,G100,FALSE
D920680232,F100,FALSE
D920682513,FF31,FALSE
D920683543,F300,FALSE
D920689844,C700,FALSE
D920693793,F100,FALSE
D920699935,Y100,FALSE
D920701663,F300,FALSE
D920703092,B300,FALSE
D920709717,FJ15,FALSE
D920713541,C800,FALSE
D920718203,GN11,FALSE
D920719820,FJ15,FALSE
D920724396,C300,FALSE
D920730607,B172,FALSE
D920730722,C800,FALSE
D920740499,B300,FALSE
D920741278,F326,FALSE
D920744855,G100,FALSE
D920745162,C100,FALSE
D920748510,B300,FALSE
D920764598,C100,FALSE
D920764749,B300,FALSE
D920765218,F100,FALSE
D920766064,F100,FALSE
D920768208,F100,FALSE
D920773899,F326,FALSE
D920777679,C700,FALSE
D920777716,B300,FALSE
D920779282,CC47,FALSE
D920779536,G500,FALSE
D920787003,FF31,FALSE
D920790612,F356,FALSE
D920796809,B300,FALSE
D920799420,F100,FALSE
D920805053,G500,FALSE
D920816912,G500,FALSE
D920817388,CC47,FALSE
D920819496,F300,FALSE
D920832222,C700,FALSE
D920842748,B300,FALSE
D920845059,C300,FALSE
D920848326,F100,FALSE
D920849378,FF31,FALSE
D920852666,F100,FALSE
D920856402,FJ15,FALSE
D920859078,C510,FALSE
D920861831,F300,FALSE
D920861875,C800,FALSE
D920864577,C400,FALSE
D920866331,GV17,FALSE
D920869697,CCH8,FALSE
D920870590,C100,FALSE
D920872815,FF31,FALSE
D920877876,C100,FALSE
D920887163,F370,FALSE
D920887912,F100,FALSE
D920892123,C300,FALSE
D920893153,FF13,FALSE
D920895870,C100,FALSE
D920903566,G100,FALSE
D920909605,G100,FALSE
D920913288,C100,FALSE
D920916522,C700,FALSE
D920920541,G500,FALSE
D920924963,B300,FALSE
D920928271,C300,FALSE
D920929762,F100,FALSE
D920935903,B300,FALSE
D920935958,B300,FALSE
D920937170,F100,FALSE
D920939510,B300,FALSE
D920945038,F100,FALSE
D920947858,F300,FALSE
D920948187,C700,FALSE
D920954993,F300,FALSE
D920960020,B300,FALSE
D920963973,F300,FALSE
D920966402,FF13,FALSE
