,0,1,2,3,4,5,6
30351,F937657302,H62160E1,16,Tuesday,Morning,02:00,99
30352,F937657302,H7BEGDE1,17,Tuesday,Afternoon,02:00,65
30353,F937657302,HGBEM3E1,34,Tuesday,Morning,02:00,340
30354,F937678569,H8A009E1,23,Thursday,Afternoon,02:00,42
30355,F937678569,HGAEM2E1,23,Thursday,Afternoon,02:00,542
30356,F937678569,J1B109E1,22,Thursday,Morning,02:00,47
30357,F937678569,J1B111E1,20,Wednesday,Afternoon,02:00,56
30358,F937678569,J1B113E1,16,Tuesday,Morning,02:00,47
30359,F937678569,J1B117E1,23,Thursday,Afternoon,02:00,59
30360,F937681271,H72IRNE1,28,Saturday,Morning,02:00,68
30361,F937681271,H72NNSE1,19,Wednesday,Morning,02:00,65
30362,F937681271,H7BMOQE1,1,Wednesday,Morning,02:00,120
30363,F937681271,HGAEM2E1,23,Thursday,Afternoon,02:00,542
30364,F937689428,H82006E1,8,Friday,Afternoon,02:00,61
30365,F937689428,H82024E1,26,Friday,Afternoon,02:00,60
30366,F937689428,H82029E1,22,Thursday,Morning,02:00,63
30367,F937689428,H82046E1,31,Monday,Morning,02:00,63
30368,F937689428,HGBEM3E1,34,Tuesday,Morning,02:00,340
30369,F937695407,H72IRNE1,28,Saturday,Morning,02:00,68
30370,F937695407,H72NNSE1,19,Wednesday,Morning,02:00,65
30371,F937695407,H7BMOQE1,1,Wednesday,Morning,02:00,120
30372,F937695407,HGAEM2E1,23,Thursday,Afternoon,02:00,542
30373,F937713491,H8A009E1,23,Thursday,Afternoon,02:00,42
30374,F937713491,HGAEM2E1,23,Thursday,Afternoon,02:00,542
30375,F937713491,J1B109E1,22,Thursday,Morning,02:00,47
30376,F937713491,J1B111E1,20,Wednesday,Afternoon,02:00,56
30377,F937713491,J1B113E1,16,Tuesday,Morning,02:00,47
30378,F937713491,J1B117E1,23,Thursday,Afternoon,02:00,59
30379,F937714823,H71IWEE1,2,Wednesday,Afternoon,02:00,97
30380,F937714823,H72IRNE1,28,Saturday,Morning,02:00,68
30381,F937714823,H72NNSE1,19,Wednesday,Morning,02:00,65
30382,F937714823,H7BMACE1,28,Saturday,Morning,02:00,24
30383,F937714823,H7BMOQE1,1,Wednesday,Morning,02:00,120
30384,F937718197,H71IWEE1,2,Wednesday,Afternoon,02:00,97
30385,F937718197,H71MIPE1,28,Saturday,Morning,02:00,87
30386,F937718197,H71MS1E1,26,Friday,Afternoon,02:00,28
30387,F937718197,H7ACS1E1,28,Saturday,Morning,01:30,92
30388,F937718197,LKA1SAE1,11,Saturday,Afternoon,02:00,21
30389,F937718197,N1A104E1,4,Thursday,Morning,01:30,62
30390,F937759330,H81022E1,31,Monday,Morning,02:00,64
30391,F937759330,HGAEM2E1,23,Thursday,Afternoon,02:00,542
30392,F937759330,J51IMAE1,8,Friday,Afternoon,02:00,47
30393,F937769753,H51100E1,23,Thursday,Afternoon,02:00,114
30394,F937769753,H51140E1,36,Tuesday,Evening,01:00,101
30395,F937769753,HGAEM2E1,23,Thursday,Afternoon,02:00,542
30396,F937769823,H7ACS1E1,28,Saturday,Morning,01:30,92
30397,F937769823,HG1EM0E1,32,Monday,Afternoon,02:00,58
30398,F937838521,H8A009E1,23,Thursday,Afternoon,02:00,42
30399,F937838521,HGAEM2E1,23,Thursday,Afternoon,02:00,542
30400,F937838521,J1B109E1,22,Thursday,Morning,02:00,47
30401,F937838521,J1B111E1,20,Wednesday,Afternoon,02:00,56
30402,F937838521,J1B113E1,16,Tuesday,Morning,02:00,47
30403,F937838521,J1B117E1,23,Thursday,Afternoon,02:00,59
30404,F937852262,H8A009E1,23,Thursday,Afternoon,02:00,42
30405,F937852262,HGBEM3E1,34,Tuesday,Morning,02:00,340
30406,F937852262,J1B109E1,22,Thursday,Morning,02:00,47
30407,F937852262,J1B111E1,20,Wednesday,Afternoon,02:00,56
30408,F937852262,J1B113E1,16,Tuesday,Morning,02:00,47
30409,F937852262,J1B117E1,23,Thursday,Afternoon,02:00,59
30410,F937859489,C81IDAE1,31,Monday,Morning,01:00,54
30411,F937859489,H72ENTE1,1,Wednesday,Morning,03:00,17
30412,F937859489,H72IRNE1,28,Saturday,Morning,02:00,68
30413,F937859489,H72LOGE1,23,Thursday,Afternoon,02:00,23
30414,F937859489,H7BMOQE1,1,Wednesday,Morning,02:00,120
30415,F937870532,H72IRNE1,28,Saturday,Morning,02:00,68
30416,F937870532,H72NNSE1,19,Wednesday,Morning,02:00,65
30417,F937870532,H7BMOQE1,1,Wednesday,Morning,02:00,120
30418,F937870532,HGAEM2E1,23,Thursday,Afternoon,02:00,542
30419,F937871953,H22C20E1,17,Tuesday,Afternoon,02:00,63
30420,F937871953,H22M02E1,35,Tuesday,Afternoon,02:00,76
30421,F937871953,H22S02E1,19,Wednesday,Morning,02:00,75
30422,F937871953,H22V02E1,7,Friday,Morning,02:00,75
30423,F937871953,HGBEM3E1,34,Tuesday,Morning,02:00,340
30424,F937908581,H82029E1,22,Thursday,Morning,02:00,63
30425,F937908581,H82046E1,31,Monday,Morning,02:00,63
30426,F937908581,HGBEM3E1,34,Tuesday,Morning,02:00,340
30427,F937908581,J52EMME1,2,Wednesday,Afternoon,02:00,36
30428,F937908581,J5BSMAE1,17,Tuesday,Afternoon,02:00,14
30429,F937908581,J5BSTME1,20,Wednesday,Afternoon,02:00,42
30430,F937908592,HGAEM2E1,23,Thursday,Afternoon,02:00,542
30431,F937908592,J1A102E1,28,Saturday,Morning,02:00,45
30432,F937908592,J1A111E1,13,Monday,Morning,02:00,44
30433,F937908592,J1A202E1,7,Friday,Morning,02:00,44
30434,F937908606,H8A009E1,23,Thursday,Afternoon,02:00,42
30435,F937908606,HGBEM3E1,34,Tuesday,Morning,02:00,340
30436,F937908606,J1B109E1,22,Thursday,Morning,02:00,47
30437,F937908606,J1B111E1,20,Wednesday,Afternoon,02:00,56
30438,F937908606,J1B113E1,16,Tuesday,Morning,02:00,47
30439,F937908606,J1B117E1,23,Thursday,Afternoon,02:00,59
30440,F937910540,H22C20E1,17,Tuesday,Afternoon,02:00,63
30441,F937910540,H22M02E1,35,Tuesday,Afternoon,02:00,76
30442,F937910540,H22S02E1,19,Wednesday,Morning,02:00,75
30443,F937910540,H22V02E1,7,Friday,Morning,02:00,75
30444,F937910540,HGBEM3E1,34,Tuesday,Morning,02:00,340
30445,F937939013,C81IDAE1,31,Monday,Morning,01:00,54
30446,F937939013,H72ENTE1,1,Wednesday,Morning,03:00,17
30447,F937939013,H72IRNE1,28,Saturday,Morning,02:00,68
30448,F937939013,H72LOGE1,23,Thursday,Afternoon,02:00,23
30449,F937939013,H7BMOQE1,1,Wednesday,Morning,02:00,120
30450,F937940868,H22C20E1,17,Tuesday,Afternoon,02:00,63
30451,F937940868,H22M02E1,35,Tuesday,Afternoon,02:00,76
30452,F937940868,H22S02E1,19,Wednesday,Morning,02:00,75
30453,F937940868,H22V02E1,7,Friday,Morning,02:00,75
30454,F937940868,HGAEM2E1,23,Thursday,Afternoon,02:00,542
30455,F937965746,H72IRNE1,28,Saturday,Morning,02:00,68
30456,F937965746,H72NNSE1,19,Wednesday,Morning,02:00,65
30457,F937965746,H7BMOQE1,1,Wednesday,Morning,02:00,120
30458,F937965746,HGAEM2E1,23,Thursday,Afternoon,02:00,542
30459,F937991435,H52110E1,29,Saturday,Afternoon,02:00,90
30460,F937991435,H62131E1,19,Wednesday,Morning,02:00,97
30461,F937991435,H62160E1,16,Tuesday,Morning,02:00,99
30462,F937991435,H7BEGDE1,17,Tuesday,Afternoon,02:00,65
30463,F937991435,HGAEM2E1,23,Thursday,Afternoon,02:00,542
30464,F938000062,H72IRNE1,28,Saturday,Morning,02:00,68
30465,F938000062,H72NNSE1,19,Wednesday,Morning,02:00,65
30466,F938000062,H7BMOQE1,1,Wednesday,Morning,02:00,120
30467,F938000062,HGAEM2E1,23,Thursday,Afternoon,02:00,542
30468,F938025353,H62131E1,19,Wednesday,Morning,02:00,97
30469,F938025353,H62160E1,16,Tuesday,Morning,02:00,99
30470,F938025353,HG2J3AE1,32,Monday,Afternoon,02:00,29
30471,F938025353,HG2J3BE1,11,Saturday,Afternoon,02:00,29
30472,F938025353,HG2J4AE1,4,Thursday,Morning,02:00,28
30473,F938063193,EN00P5E1,4,Thursday,Morning,02:00,26
30474,F938063193,EN00P7E1,35,Tuesday,Afternoon,02:00,22
30475,F938063193,G111ACE1,17,Tuesday,Afternoon,02:00,34
30476,F938063193,G111CCE1,34,Tuesday,Morning,01:00,59
30477,F938076894,H3BDM3E1,23,Thursday,Afternoon,02:00,118
30478,F938076894,H3BFM2E1,30,Saturday,Evening,01:00,65
30479,F938076894,H3BFM2E2,11,Saturday,Afternoon,01:00,65
30480,F938076894,H3BMDYE1,7,Friday,Morning,02:00,106
30481,F938076894,H3BMS2E1,2,Wednesday,Afternoon,02:00,124
30482,F938076894,HGBEM3E1,34,Tuesday,Morning,02:00,340
30483,F938081832,H3BDM3E1,23,Thursday,Afternoon,02:00,118
30484,F938081832,H3BMS2E1,2,Wednesday,Afternoon,02:00,124
30485,F938081832,H7BMOQE1,1,Wednesday,Morning,02:00,120
30486,F938081832,HGAEM2E1,23,Thursday,Afternoon,02:00,542
30487,F938081832,J52EMME1,2,Wednesday,Afternoon,02:00,36
30488,F938081832,J5BSTME1,20,Wednesday,Afternoon,02:00,42
30489,F938093743,H31BDAE1,11,Saturday,Afternoon,02:00,127
30490,F938093743,H31DM1E1,20,Wednesday,Afternoon,02:00,125
30491,F938093743,H31ENCE1,36,Tuesday,Evening,01:30,97
30492,F938093743,H3AFM1E1,14,Monday,Afternoon,02:00,102
30493,F938093743,HGAEM2E1,23,Thursday,Afternoon,02:00,542
30494,F938120016,H8A009E1,23,Thursday,Afternoon,02:00,42
30495,F938120016,HGAEM2E1,23,Thursday,Afternoon,02:00,542
30496,F938120016,J1B109E1,22,Thursday,Morning,02:00,47
30497,F938120016,J1B111E1,20,Wednesday,Afternoon,02:00,56
30498,F938120016,J1B113E1,16,Tuesday,Morning,02:00,47
30499,F938120016,J1B117E1,23,Thursday,Afternoon,02:00,59
30500,F938122364,H3BDM3E1,23,Thursday,Afternoon,02:00,118
30501,F938122364,H3BMS2E1,2,Wednesday,Afternoon,02:00,124
30502,F938122364,H7BMOQE1,1,Wednesday,Morning,02:00,120
30503,F938122364,HGBEM3E1,34,Tuesday,Morning,02:00,340
30504,F938122364,J52EMME1,2,Wednesday,Afternoon,02:00,36
30505,F938122364,J5BSTME1,20,Wednesday,Afternoon,02:00,42
30506,F938254816,F311X1E1,21,Wednesday,Evening,01:00,37
30507,F938254816,F311X2E1,27,Friday,Evening,01:00,25
30508,F938254816,H52110E1,29,Saturday,Afternoon,02:00,90
30509,F938254816,H62131E1,19,Wednesday,Morning,02:00,97
30510,F938254816,H62160E1,16,Tuesday,Morning,02:00,99
30511,F938254816,HGBEM3E1,34,Tuesday,Morning,02:00,340
30512,F938273806,HGBEM3E1,34,Tuesday,Morning,02:00,340
30513,F938273806,J1B111E1,20,Wednesday,Afternoon,02:00,56
30514,F938273806,J1B115E1,28,Saturday,Morning,02:00,11
30515,F938273806,J1B116E1,7,Friday,Morning,02:00,11
30516,F938273806,J1B117E1,23,Thursday,Afternoon,02:00,59
30517,F938273806,J1B203E1,17,Tuesday,Afternoon,02:00,11
30518,F938278904,H52110E1,29,Saturday,Afternoon,02:00,90
30519,F938278904,H62131E1,19,Wednesday,Morning,02:00,97
30520,F938278904,H62160E1,16,Tuesday,Morning,02:00,99
30521,F938278904,H7BEGDE1,17,Tuesday,Afternoon,02:00,65
30522,F938278904,HGBEM3E1,34,Tuesday,Morning,02:00,340
30523,F938319861,H72IRNE1,28,Saturday,Morning,02:00,68
30524,F938319861,H72NNSE1,19,Wednesday,Morning,02:00,65
30525,F938319861,H7BMOQE1,1,Wednesday,Morning,02:00,120
30526,F938319861,HGAEM2E1,23,Thursday,Afternoon,02:00,542
30527,F938321495,J1C111E1,1,Wednesday,Morning,02:00,35
30528,F938321495,J1C112E1,17,Tuesday,Afternoon,02:00,37
30529,F938321495,J1C119E1,22,Thursday,Morning,02:00,40
30530,F938321495,J5CCRME1,29,Saturday,Afternoon,02:00,25
30531,F938321495,LKA1FAE1,8,Friday,Afternoon,02:00,141
30532,F938335403,H3BMS2E1,2,Wednesday,Afternoon,02:00,124
30533,F938335403,HGAEM2E1,23,Thursday,Afternoon,02:00,542
30534,F938335403,J52EMME1,2,Wednesday,Afternoon,02:00,36
30535,F938335403,J5BSTME1,20,Wednesday,Afternoon,02:00,42
30536,F938380975,H51100E1,23,Thursday,Afternoon,02:00,114
30537,F938380975,H51140E1,36,Tuesday,Evening,01:00,101
30538,F938380975,H61120E1,11,Saturday,Afternoon,02:00,115
30539,F938380975,HGAEM2E1,23,Thursday,Afternoon,02:00,542
30540,F938380975,LK10JAE1,3,Wednesday,Evening,01:00,58
30541,F938394857,H8A009E1,23,Thursday,Afternoon,02:00,42
30542,F938394857,HGAEM2E1,23,Thursday,Afternoon,02:00,542
30543,F938394857,J1B109E1,22,Thursday,Morning,02:00,47
30544,F938394857,J1B111E1,20,Wednesday,Afternoon,02:00,56
30545,F938394857,J1B113E1,16,Tuesday,Morning,02:00,47
30546,F938394857,J1B117E1,23,Thursday,Afternoon,02:00,59
30547,F938401616,C81IDAE1,31,Monday,Morning,01:00,54
30548,F938401616,H72ENTE1,1,Wednesday,Morning,03:00,17
30549,F938401616,H72IRNE1,28,Saturday,Morning,02:00,68
30550,F938401616,H72LOGE1,23,Thursday,Afternoon,02:00,23
30551,F938401616,H7BMOQE1,1,Wednesday,Morning,02:00,120
30552,F938411039,H8A009E1,23,Thursday,Afternoon,02:00,42
30553,F938411039,HGAEM2E1,23,Thursday,Afternoon,02:00,542
30554,F938411039,J1B109E1,22,Thursday,Morning,02:00,47
30555,F938411039,J1B111E1,20,Wednesday,Afternoon,02:00,56
30556,F938411039,J1B113E1,16,Tuesday,Morning,02:00,47
30557,F938411039,J1B117E1,23,Thursday,Afternoon,02:00,59
30558,F938431853,H82006E1,8,Friday,Afternoon,02:00,61
30559,F938431853,H82024E1,26,Friday,Afternoon,02:00,60
30560,F938431853,H82029E1,22,Thursday,Morning,02:00,63
30561,F938431853,H82046E1,31,Monday,Morning,02:00,63
30562,F938431853,HGBEM3E1,34,Tuesday,Morning,02:00,340
30563,F938435965,H23CEOE1,13,Monday,Morning,02:00,18
30564,F938435965,J1C111E1,1,Wednesday,Morning,02:00,35
30565,F938435965,J1C112E1,17,Tuesday,Afternoon,02:00,37
30566,F938435965,J1C119E1,22,Thursday,Morning,02:00,40
30567,F938435965,J1C227E1,32,Monday,Afternoon,02:00,17
30568,F938466073,H72IRNE1,28,Saturday,Morning,02:00,68
30569,F938466073,H72NNSE1,19,Wednesday,Morning,02:00,65
30570,F938466073,H7BMOQE1,1,Wednesday,Morning,02:00,120
30571,F938466073,HGAEM2E1,23,Thursday,Afternoon,02:00,542
30572,F938476315,H82006E1,8,Friday,Afternoon,02:00,61
30573,F938476315,H82024E1,26,Friday,Afternoon,02:00,60
30574,F938476315,H82029E1,22,Thursday,Morning,02:00,63
30575,F938476315,H82046E1,31,Monday,Morning,02:00,63
30576,F938476315,HGBEM3E1,34,Tuesday,Morning,02:00,340
30577,F938497631,H52110E1,29,Saturday,Afternoon,02:00,90
30578,F938497631,H62131E1,19,Wednesday,Morning,02:00,97
30579,F938497631,H62160E1,16,Tuesday,Morning,02:00,99
30580,F938497631,H7BEGDE1,17,Tuesday,Afternoon,02:00,65
30581,F938497631,HGAEM2E1,23,Thursday,Afternoon,02:00,542
30582,F938499989,H23CEOE1,13,Monday,Morning,02:00,18
30583,F938499989,J1C111E1,1,Wednesday,Morning,02:00,35
30584,F938499989,J1C112E1,17,Tuesday,Afternoon,02:00,37
30585,F938499989,J1C119E1,22,Thursday,Morning,02:00,40
30586,F938499989,J1C227E1,32,Monday,Afternoon,02:00,17
30587,F938516415,H51200E1,23,Thursday,Afternoon,02:00,71
30588,F938516415,H53171E1,14,Monday,Afternoon,02:00,105
30589,F938516415,H5C113E1,20,Wednesday,Afternoon,02:00,57
30590,F938516415,H63122E1,20,Wednesday,Afternoon,02:00,97
30591,F938516415,H6C162E1,28,Saturday,Morning,02:00,60
30592,F938516415,HGCEMME1,26,Friday,Afternoon,02:00,90
30593,F938522634,H3BFM2E1,30,Saturday,Evening,01:00,65
30594,F938522634,H3BFM2E2,11,Saturday,Afternoon,01:00,65
30595,F938522634,HG2J3AE1,32,Monday,Afternoon,02:00,29
30596,F938522634,HG2J3BE1,11,Saturday,Afternoon,02:00,29
30597,F938522634,HG2J3DE1,17,Tuesday,Afternoon,02:00,27
30598,F938522634,HG2J4AE1,4,Thursday,Morning,02:00,28
30599,F938522634,HG2S3EE1,11,Saturday,Afternoon,02:00,23
30600,F938538233,H8A009E1,23,Thursday,Afternoon,02:00,42
30601,F938538233,HGBEM3E1,34,Tuesday,Morning,02:00,340
30602,F938538233,J1B109E1,22,Thursday,Morning,02:00,47
30603,F938538233,J1B111E1,20,Wednesday,Afternoon,02:00,56
30604,F938538233,J1B113E1,16,Tuesday,Morning,02:00,47
30605,F938538233,J1B117E1,23,Thursday,Afternoon,02:00,59
30606,F938539827,H8A009E1,23,Thursday,Afternoon,02:00,42
30607,F938539827,HGAEM2E1,23,Thursday,Afternoon,02:00,542
30608,F938539827,J1B109E1,22,Thursday,Morning,02:00,47
30609,F938539827,J1B111E1,20,Wednesday,Afternoon,02:00,56
30610,F938539827,J1B113E1,16,Tuesday,Morning,02:00,47
30611,F938539827,J1B117E1,23,Thursday,Afternoon,02:00,59
30612,F938544108,H3BDM3E1,23,Thursday,Afternoon,02:00,118
30613,F938544108,H3BMS2E1,2,Wednesday,Afternoon,02:00,124
30614,F938544108,H7BMOQE1,1,Wednesday,Morning,02:00,120
30615,F938544108,HGAEM2E1,23,Thursday,Afternoon,02:00,542
30616,F938544108,J52EMME1,2,Wednesday,Afternoon,02:00,36
30617,F938544108,J5BSTME1,20,Wednesday,Afternoon,02:00,42
30618,F938547970,H3BDM3E1,23,Thursday,Afternoon,02:00,118
30619,F938547970,H3BMS2E1,2,Wednesday,Afternoon,02:00,124
30620,F938547970,H7BMOQE1,1,Wednesday,Morning,02:00,120
30621,F938547970,HGAEM2E1,23,Thursday,Afternoon,02:00,542
30622,F938547970,J52EMME1,2,Wednesday,Afternoon,02:00,36
30623,F938547970,J5BSTME1,20,Wednesday,Afternoon,02:00,42
30624,F938553133,H8A009E1,23,Thursday,Afternoon,02:00,42
30625,F938553133,HGAEM2E1,23,Thursday,Afternoon,02:00,542
30626,F938553133,J1B109E1,22,Thursday,Morning,02:00,47
30627,F938553133,J1B111E1,20,Wednesday,Afternoon,02:00,56
30628,F938553133,J1B113E1,16,Tuesday,Morning,02:00,47
30629,F938553133,J1B117E1,23,Thursday,Afternoon,02:00,59
30630,F938566971,H62131E1,19,Wednesday,Morning,02:00,97
30631,F938566971,H62160E1,16,Tuesday,Morning,02:00,99
30632,F938566971,HG2J3AE1,32,Monday,Afternoon,02:00,29
30633,F938566971,HG2J3BE1,11,Saturday,Afternoon,02:00,29
30634,F938566971,HG2J4AE1,4,Thursday,Morning,02:00,28
30635,F938569525,HGAEM2E1,23,Thursday,Afternoon,02:00,542
30636,F938569525,J1B111E1,20,Wednesday,Afternoon,02:00,56
30637,F938569525,J1B115E1,28,Saturday,Morning,02:00,11
30638,F938569525,J1B116E1,7,Friday,Morning,02:00,11
30639,F938569525,J1B117E1,23,Thursday,Afternoon,02:00,59
30640,F938569525,J1B203E1,17,Tuesday,Afternoon,02:00,11
30641,F938587459,H8A009E1,23,Thursday,Afternoon,02:00,42
30642,F938587459,HGAEM2E1,23,Thursday,Afternoon,02:00,542
30643,F938587459,J1B109E1,22,Thursday,Morning,02:00,47
30644,F938587459,J1B111E1,20,Wednesday,Afternoon,02:00,56
30645,F938587459,J1B113E1,16,Tuesday,Morning,02:00,47
30646,F938587459,J1B117E1,23,Thursday,Afternoon,02:00,59
30647,F938608743,H82006E1,8,Friday,Afternoon,02:00,61
30648,F938608743,H82024E1,26,Friday,Afternoon,02:00,60
30649,F938608743,H82029E1,22,Thursday,Morning,02:00,63
30650,F938608743,H82046E1,31,Monday,Morning,02:00,63
30651,F938608743,HGBEM3E1,34,Tuesday,Morning,02:00,340
30652,F938613965,H52110E1,29,Saturday,Afternoon,02:00,90
30653,F938613965,H62131E1,19,Wednesday,Morning,02:00,97
30654,F938613965,H62160E1,16,Tuesday,Morning,02:00,99
30655,F938613965,H7BEGDE1,17,Tuesday,Afternoon,02:00,65
30656,F938613965,HGBEM3E1,34,Tuesday,Morning,02:00,340
30657,F938620468,H51100E1,23,Thursday,Afternoon,02:00,114
30658,F938620468,H51140E1,36,Tuesday,Evening,01:00,101
30659,F938620468,H61120E1,11,Saturday,Afternoon,02:00,115
30660,F938620468,HGAEM2E1,23,Thursday,Afternoon,02:00,542
30661,F938620468,LK10SAE1,26,Friday,Afternoon,01:00,74
30662,F938661265,H8A009E1,23,Thursday,Afternoon,02:00,42
30663,F938661265,HGAEM2E1,23,Thursday,Afternoon,02:00,542
30664,F938661265,J1B109E1,22,Thursday,Morning,02:00,47
30665,F938661265,J1B111E1,20,Wednesday,Afternoon,02:00,56
30666,F938661265,J1B113E1,16,Tuesday,Morning,02:00,47
30667,F938661265,J1B117E1,23,Thursday,Afternoon,02:00,59
30668,F938662929,H72IRNE1,28,Saturday,Morning,02:00,68
30669,F938662929,H72NNSE1,19,Wednesday,Morning,02:00,65
30670,F938662929,H7BMOQE1,1,Wednesday,Morning,02:00,120
30671,F938662929,HGAEM2E1,23,Thursday,Afternoon,02:00,542
30672,F938734569,H72IRNE1,28,Saturday,Morning,02:00,68
30673,F938734569,H72NNSE1,19,Wednesday,Morning,02:00,65
30674,F938734569,H7BMOQE1,1,Wednesday,Morning,02:00,120
30675,F938734569,HGAEM2E1,23,Thursday,Afternoon,02:00,542
30676,F938740283,H51200E1,23,Thursday,Afternoon,02:00,71
30677,F938740283,H53171E1,14,Monday,Afternoon,02:00,105
30678,F938740283,H63122E1,20,Wednesday,Afternoon,02:00,97
30679,F938740283,H6C152E1,17,Tuesday,Afternoon,01:00,44
30680,F938740283,H6C162E1,28,Saturday,Morning,02:00,60
30681,F938740283,HGCEMME1,26,Friday,Afternoon,02:00,90
30682,F938754316,H8A009E1,23,Thursday,Afternoon,02:00,42
30683,F938754316,HGAEM2E1,23,Thursday,Afternoon,02:00,542
30684,F938754316,J1B109E1,22,Thursday,Morning,02:00,47
30685,F938754316,J1B111E1,20,Wednesday,Afternoon,02:00,56
30686,F938754316,J1B113E1,16,Tuesday,Morning,02:00,47
30687,F938754316,J1B117E1,23,Thursday,Afternoon,02:00,59
30688,F938769837,H72IRNE1,28,Saturday,Morning,02:00,68
30689,F938769837,H72NNSE1,19,Wednesday,Morning,02:00,65
30690,F938769837,H7BMOQE1,1,Wednesday,Morning,02:00,120
30691,F938769837,HGBEM4E1,29,Saturday,Afternoon,02:00,17
30692,F938775676,H72NNSE1,19,Wednesday,Morning,02:00,65
30693,F938775676,H7BMACE1,28,Saturday,Morning,02:00,24
30694,F938775676,H7BMOQE1,1,Wednesday,Morning,02:00,120
30695,F938775676,HGAEM2E1,23,Thursday,Afternoon,02:00,542
30696,F938789248,H72IRNE1,28,Saturday,Morning,02:00,68
30697,F938789248,H72NNSE1,19,Wednesday,Morning,02:00,65
30698,F938789248,H7ACS1E1,28,Saturday,Morning,01:30,92
30699,F938789248,H7BMOQE1,1,Wednesday,Morning,02:00,120
30700,F938796464,H33CONE1,2,Wednesday,Afternoon,02:00,78
30701,F938796464,H33MI2E1,5,Thursday,Afternoon,02:00,75
30702,F938796464,H3CDMSE1,10,Saturday,Morning,03:00,49
30703,F938796464,H3CTSEE1,35,Tuesday,Afternoon,03:00,11
30704,F938822039,H31BDAE1,11,Saturday,Afternoon,02:00,127
30705,F938822039,J51IMAE1,8,Friday,Afternoon,02:00,47
30706,F938828190,H21H01E1,31,Monday,Morning,02:00,80
30707,F938828190,J51R01E1,10,Saturday,Morning,02:00,104
30708,F938829430,H3BMS2E1,2,Wednesday,Afternoon,02:00,124
30709,F938829430,HGAEM2E1,23,Thursday,Afternoon,02:00,542
30710,F938829430,J52EMME1,2,Wednesday,Afternoon,02:00,36
30711,F938829430,J5BSTME1,20,Wednesday,Afternoon,02:00,42
30712,F938831503,H8A009E1,23,Thursday,Afternoon,02:00,42
30713,F938831503,HGAEM2E1,23,Thursday,Afternoon,02:00,542
30714,F938831503,J1B109E1,22,Thursday,Morning,02:00,47
30715,F938831503,J1B111E1,20,Wednesday,Afternoon,02:00,56
30716,F938831503,J1B113E1,16,Tuesday,Morning,02:00,47
30717,F938831503,J1B117E1,23,Thursday,Afternoon,02:00,59
30718,F938849416,H3BDM3E1,23,Thursday,Afternoon,02:00,118
30719,F938849416,H3BFM2E1,30,Saturday,Evening,01:00,65
30720,F938849416,H3BFM2E2,11,Saturday,Afternoon,01:00,65
30721,F938849416,H3BMDYE1,7,Friday,Morning,02:00,106
30722,F938849416,H3BMS2E1,2,Wednesday,Afternoon,02:00,124
30723,F938849416,HGBEM3E1,34,Tuesday,Morning,02:00,340
30724,F938918413,H3BDM3E1,23,Thursday,Afternoon,02:00,118
30725,F938918413,H3BMDYE1,7,Friday,Morning,02:00,106
30726,F938918413,H3BMS2E1,2,Wednesday,Afternoon,02:00,124
30727,F938918413,HGBEM3E1,34,Tuesday,Morning,02:00,340
30728,F938918413,N12403E1,10,Saturday,Morning,02:00,81
30729,F938929017,H72NNSE1,19,Wednesday,Morning,02:00,65
30730,F938929017,H7BMACE1,28,Saturday,Morning,02:00,24
30731,F938929017,H7BMOQE1,1,Wednesday,Morning,02:00,120
30732,F938929017,HGAEM2E1,23,Thursday,Afternoon,02:00,542
30733,F938968773,J1A102E1,28,Saturday,Morning,02:00,45
30734,F938968773,J1A203E1,14,Monday,Afternoon,01:30,48
30735,F939831012,H52110E1,29,Saturday,Afternoon,02:00,90
30736,F939831012,H62131E1,19,Wednesday,Morning,02:00,97
30737,F939831012,H62160E1,16,Tuesday,Morning,02:00,99
30738,F939831012,HGBEM3E1,34,Tuesday,Morning,02:00,340
30739,F939831012,LKA1GAE1,20,Wednesday,Afternoon,02:00,48
30740,F939831023,J1C106E1,22,Thursday,Morning,02:00,20
30741,F939831023,J1C116E1,7,Friday,Morning,02:00,10
30742,F939831023,J1C122E1,31,Monday,Morning,02:00,10
30743,F939831023,J1C125E1,11,Saturday,Afternoon,03:00,11
30744,F939831023,J1C205E1,19,Wednesday,Morning,02:00,11
30745,F939831034,H52110E1,29,Saturday,Afternoon,02:00,90
30746,F939831034,H62131E1,19,Wednesday,Morning,02:00,97
30747,F939831034,H62160E1,16,Tuesday,Morning,02:00,99
30748,F939831034,HGBEM3E1,34,Tuesday,Morning,02:00,340
30749,F939831034,LKA1FAE1,8,Friday,Afternoon,02:00,141
30750,F939831045,H62131E1,19,Wednesday,Morning,02:00,97
30751,F939831045,H62160E1,16,Tuesday,Morning,02:00,99
30752,F939831045,HG2J3AE1,32,Monday,Afternoon,02:00,29
30753,F939831045,HG2J3BE1,11,Saturday,Afternoon,02:00,29
30754,F939831045,HG2J4AE1,4,Thursday,Morning,02:00,28
30755,F939831078,H53171E1,14,Monday,Afternoon,02:00,105
30756,F939831078,H5C113E1,20,Wednesday,Afternoon,02:00,57
30757,F939831078,H63122E1,20,Wednesday,Afternoon,02:00,97
30758,F939831078,H6C162E1,28,Saturday,Morning,02:00,60
30759,F939831078,HGCEMME1,26,Friday,Afternoon,02:00,90
30760,F939831078,N1A402E1,22,Thursday,Morning,02:00,83
30761,F939831089,H53171E1,14,Monday,Afternoon,02:00,105
