,Exam,Slot,roomAssigned,Room,Duration(mins),Priority Val,Conflicts,numStudents,Hall Capacity,Hall Status
447,M1B357E1,16,TRUE,Bute,90,924,4,22,230,"[True, True, True, True, True, True, True, True, True, True, True, True, False, True, True, True, True, True, True, True, True, True, True, True, True, True, True]"
448,M1B359E1,16,TRUE,Joseph Black C407 (no lift),120,470,3,22,25,"[True, True, True, True, True, True, False, True, True, False, True, True, False, True, True, False, True, True, False, True, False, False, False, False, False, True, True]"
449,M1B363E1,16,TRUE,St Andrews Rm 234,120,560,3,37,40,"[True, True, True, True, True, True, True, True, True, False, True, True, False, True, True, False, True, True, False, True, True, False, True, True, False, True, True]"
450,M1B372E1,16,TRUE,John McIntyre Rm 208,120,544,3,33,40,"[True, True, True, True, True, True, False, True, True, False, True, True, False, True, False, False, False, True, False, False, False, False, False, False, False, True, True]"
451,M1B373E1,16,TRUE,Gilbert Scott Conf Suite Rm 250,120,228,2,34,40,"[True, True, True, True, True, True, True, True, True, False, True, True, False, True, True, False, True, True, False, True, False, False, False, False, False, True, True]"
452,M1B374E1,16,TRUE,Joseph Black A504,120,854,4,15,25,"[True, True, True, True, True, True, False, True, True, False, True, True, False, True, True, False, True, True, False, True, False, False, False, True, False, True, True]"
453,M1B380E1,16,TRUE,Senate,90,430,3,17,80,"[True, True, True, True, True, True, True, True, True, True, True, True, False, True, True, True, True, True, True, True, True, True, True, True, True, True, True]"
454,M1B382E1,16,TRUE,WILT 112,120,402,3,13,50,"[True, True, True, True, True, True, True, True, True, True, True, True, False, True, True, True, True, True, True, True, True, False, True, True, False, True, True]"
455,M31006E1,16,TRUE,John McIntyre Rm 201,120,1482,5,82,100,"[True, True, True, True, True, True, True, True, True, True, True, True, False, True, True, False, True, True, False, True, True, True, True, True, False, True, True]"
456,M33036E1,16,TRUE,Adam Smith 915,120,368,3,10,26,"[True, True, True, True, True, True, False, True, True, False, True, True, False, True, False, False, True, False, False, False, False, False, False, False, False, True, True]"
457,M33042E1,16,TRUE,John McIntyre Rm 201,120,280,2,97,100,"[True, True, True, True, True, True, True, True, True, True, True, True, False, True, True, False, True, True, False, True, True, True, True, True, False, True, True]"
458,M33053E1,16,TRUE,Gilbert Scott Conf Suite Rm 356,120,974,4,28,40,"[True, True, True, True, True, True, False, True, True, False, True, True, False, True, False, False, True, True, False, False, False, False, False, False, False, True, True]"
459,M33059E1,16,TRUE,John McIntyre Rm 208,180,988,4,30,40,"[True, True, True, True, True, True, False, True, True, False, True, True, False, True, False, False, False, True, False, False, False, False, False, False, False, True, True]"
460,M33064E1,17,TRUE,Rankine 630,120,82,1,29,55,"[True, True, True, True, True, True, True, True, True, False, True, True, False, True, True, False, True, True, False, True, True, False, True, True, False, True, True]"
461,M33074E1,17,TRUE,Kelvin Blg Rm 220,120,242,2,48,50,"[True, True, True, True, True, True, False, True, True, False, True, True, False, True, True, False, True, True, False, False, False, False, True, False, False, True, True]"
462,M3A019E1,17,TRUE,Kelvin Blg Rm 220,90,1032,4,42,50,"[True, True, True, True, True, True, False, True, True, False, True, True, False, True, True, False, True, True, False, False, False, False, True, False, False, True, True]"
463,M3B031E1,17,TRUE,WILTF,120,262,2,58,60,"[True, True, True, True, True, True, True, True, True, True, True, True, False, True, True, True, True, True, True, True, True, True, True, True, False, True, True]"
464,M3B034E1,17,TRUE,Rankine 601,120,466,3,21,37,"[True, True, True, True, True, True, True, True, True, False, True, True, False, True, True, False, True, True, False, True, True, False, True, True, False, True, True]"
465,M3B049E1,17,TRUE,59 Oakfield Ave Rm 302 (no lift),120,158,2,9,10,"[True, True, True, True, True, True, False, True, True, False, True, True, False, True, True, False, False, True, False, True, False, False, False, False, False, True, True]"
466,M3B055E1,17,TRUE,OTC,120,630,3,63,110,"[True, True, True, True, True, True, True, True, True, True, True, True, False, True, True, True, True, True, True, True, True, True, True, True, True, True, True]"
467,M3B057E1,17,TRUE,Rankine 601,120,972,4,28,37,"[True, True, True, True, True, True, True, True, True, False, True, True, False, True, True, False, True, True, False, True, True, False, True, True, False, True, True]"
468,M3B062E1,17,TRUE,Gilbert Scott Conf Suite Rm 251,120,392,3,12,15,"[True, True, True, True, True, True, False, True, True, False, True, True, False, True, False, False, True, True, False, True, False, False, False, False, False, True, True]"
469,M3B066E1,17,TRUE,Senate,120,658,3,76,80,"[True, True, True, True, True, True, True, True, True, True, True, True, False, True, True, True, True, True, True, True, True, True, True, True, True, True, True]"
470,N11103E1,17,TRUE,John McIntyre Rm 201,120,1490,5,90,100,"[True, True, True, True, True, True, True, True, True, True, True, True, False, True, True, False, True, True, False, True, True, True, True, True, False, True, True]"
471,N12403E1,17,TRUE,OTC,120,1142,4,81,110,"[True, True, True, True, True, True, True, True, True, True, True, True, False, True, True, True, True, True, True, True, True, True, True, True, True, True, True]"
472,N13301E1,17,TRUE,St Andrews Rm 237,120,456,3,20,30,"[True, True, True, True, True, True, True, True, True, False, True, True, False, True, True, False, True, True, False, True, False, False, True, True, False, True, True]"
473,N13302E1,17,TRUE,St Andrews Rm 234,120,434,3,17,40,"[True, True, True, True, True, True, True, True, True, False, True, True, False, True, True, False, True, True, False, True, True, False, True, True, False, True, True]"
474,N13305E1,17,TRUE,Gilbert Scott Conf Suite Rm 355 (no lift),130,516,3,28,30,"[True, True, True, True, True, True, False, True, True, False, True, True, False, True, False, False, True, True, False, True, False, False, False, False, False, True, True]"
475,N1A104E1,17,TRUE,OTC,90,1454,5,62,110,"[True, True, True, True, True, True, True, True, True, True, True, True, False, True, True, True, True, True, True, True, True, True, True, True, True, True, True]"
476,N1A402E1,17,TRUE,John McIntyre Rm 201,120,1484,5,83,100,"[True, True, True, True, True, True, True, True, True, True, True, True, False, True, True, False, True, True, False, True, True, True, True, True, False, True, True]"
477,N1B404E1,17,TRUE,Rankine 601,120,528,3,30,37,"[True, True, True, True, True, True, True, True, True, False, True, True, False, True, True, False, True, True, False, True, True, False, True, True, False, True, True]"
478,N1B405E1,17,TRUE,Kelvin Blg Rm 220,120,1042,4,45,50,"[True, True, True, True, True, True, False, True, True, False, True, True, False, True, True, False, True, True, False, False, False, False, True, False, False, True, True]"
479,N1B406E1,18,TRUE,Hunter East,90,1048,4,48,195,"[True, True, True, True, True, True, True, True, True, True, True, True, False, True, True, True, True, True, True, True, True, True, True, True, True, True, True]"
480,N1B407E1,18,TRUE,Rankine 629,120,1410,5,38,53,"[True, True, True, True, True, True, True, True, True, True, True, True, False, True, True, False, True, True, False, True, True, False, True, True, False, True, True]"
481,N1B408E1,18,TRUE,Gilbert Scott Conf Suite Rm 251,120,1324,5,14,15,"[True, True, True, True, True, True, False, True, True, False, True, True, False, True, False, False, True, True, False, True, False, False, False, False, False, True, True]"
482,N1B409E1,18,TRUE,WILT 112,120,1388,5,31,50,"[True, True, True, True, True, True, True, True, True, True, True, True, False, True, True, True, True, True, True, True, True, False, True, True, False, True, True]"
483,N1B410E1,18,TRUE,Hunter East,90,1222,4,114,195,"[True, True, True, True, True, True, True, True, True, True, True, True, False, True, True, True, True, True, True, True, True, True, True, True, True, True, True]"
484,N1B420E1,18,TRUE,Gilbert Scott Conf Suite Rm 253,90,906,4,19,40,"[True, True, True, True, True, True, False, True, True, False, True, True, False, True, False, False, True, True, False, True, False, False, False, False, False, True, True]"
485,N1B422E1,18,TRUE,WILTF,120,950,4,25,60,"[True, True, True, True, True, True, True, True, True, True, True, True, False, True, True, True, True, True, True, True, True, True, True, True, False, True, True]"
486,Q13013E1,18,TRUE,James Watt Design Studio B,90,304,3,1,69,"[True, True, True, True, True, True, True, True, True, True, True, True, False, True, True, True, True, True, True, True, True, True, True, True, False, True, True]"
487,Q13017E1,19,TRUE,Rankine 601,90,316,3,2,37,"[True, True, True, True, True, True, True, True, True, False, True, True, False, True, True, False, True, True, False, True, True, False, True, True, False, True, True]"
488,Q31301E1,19,TRUE,John McIntyre Rm 201,120,112,1,78,100,"[True, True, True, True, True, True, True, True, True, True, True, True, False, True, True, False, True, True, False, True, True, True, True, True, False, True, True]"
489,Q32302E1,19,TRUE,St Andrews Rm 227 ,90,16,0,45,50,"[True, True, True, True, True, True, True, True, True, False, True, True, False, True, True, False, True, True, False, True, False, False, True, True, False, True, True]"
490,Q33211E1,19,TRUE,John McIntyre Rm 201,90,1078,4,56,100,"[True, True, True, True, True, True, True, True, True, True, True, True, False, True, True, False, True, True, False, True, True, True, True, True, False, True, True]"
491,Q33307E1,19,TRUE,Rankine 630,120,1064,4,51,55,"[True, True, True, True, True, True, True, True, True, False, True, True, False, True, True, False, True, True, False, True, True, False, True, True, False, True, True]"
492,Q33308E1,19,TRUE,James Watt Design Studio A,180,1054,4,48,54,"[True, True, True, True, True, True, True, True, True, True, True, True, False, True, True, False, True, True, False, True, True, False, True, True, False, True, True]"
493,Q3A301E1,19,TRUE,James Watt Design Studio B,120,126,2,2,69,"[True, True, True, True, True, True, True, True, True, True, True, True, False, True, True, True, True, True, True, True, True, True, True, True, False, True, True]"
494,Q3A303E1,19,TRUE,Gilbert Scott Conf Suite Rm 356,90,162,2,10,40,"[True, True, True, True, True, True, False, True, True, False, True, True, False, True, False, False, True, True, False, False, False, False, False, False, False, True, True]"
495,Q3A307E1,19,TRUE,Gilbert Scott Conf Suite Rm 355 (no lift),120,498,3,26,30,"[True, True, True, True, True, True, False, True, True, False, True, True, False, True, False, False, True, True, False, True, False, False, False, False, False, True, True]"
496,Q3A308E1,19,TRUE,WILT 112,180,962,4,26,50,"[True, True, True, True, True, True, True, True, True, True, True, True, False, True, True, True, True, True, True, True, True, False, True, True, False, True, True]"
497,Q3B201E1,19,TRUE,Adam Smith 915,90,428,3,17,26,"[True, True, True, True, True, True, False, True, True, False, True, True, False, True, False, False, True, False, False, False, False, False, False, False, False, True, True]"
498,Q3B211E1,19,TRUE,St Andrews Rm 234,90,38,1,6,40,"[True, True, True, True, True, True, True, True, True, False, True, True, False, True, True, False, True, True, False, True, True, False, True, True, False, True, True]"
499,Q4A101E1,19,TRUE,WILT 112,180,246,2,49,50,"[True, True, True, True, True, True, True, True, True, True, True, True, False, True, True, True, True, True, True, True, True, False, True, True, False, True, True]"
500,Q4A106E1,19,TRUE,Gilbert Scott Conf Suite Rm 356,180,384,3,11,40,"[True, True, True, True, True, True, False, True, True, False, True, True, False, True, False, False, True, True, False, False, False, False, False, False, False, True, True]"
501,Q4A210E1,19,TRUE,John McIntyre Rm 208,180,562,3,39,40,"[True, True, True, True, True, True, False, True, True, False, True, True, False, True, False, False, False, True, False, False, False, False, False, False, False, True, True]"
502,Q4A219E1,19,TRUE,59 Oakfield Ave Rm 302 (no lift),180,44,1,7,10,"[True, True, True, True, True, True, False, True, True, False, True, True, False, True, True, False, False, True, False, True, False, False, False, False, False, True, True]"
503,Q4B102E1,19,TRUE,Gilbert Scott Conf Suite Rm 253,180,472,3,22,40,"[True, True, True, True, True, True, False, True, True, False, True, True, False, True, False, False, True, True, False, True, False, False, False, False, False, True, True]"
504,Q4B104E1,19,TRUE,St Andrews Rm 237,120,182,2,14,30,"[True, True, True, True, True, True, True, True, True, False, True, True, False, True, True, False, True, True, False, True, False, False, True, True, False, True, True]"
505,Q81001E1,19,TRUE,St Andrews Gym Hall,120,1188,4,100,110,"[True, True, True, True, True, True, True, True, True, True, True, True, False, True, True, True, True, True, True, True, True, True, True, True, True, True, True]"
506,Q81003E1,19,TRUE,St Andrews Rm 227 ,120,596,3,47,50,"[True, True, True, True, True, True, True, True, True, False, True, True, False, True, True, False, True, True, False, True, False, False, True, True, False, True, True]"
507,Q81011E1,19,TRUE,59 Oakfield Ave Rm 302 (no lift),60,314,3,2,10,"[True, True, True, True, True, True, False, True, True, False, True, True, False, True, True, False, False, True, False, True, False, False, False, False, False, True, True]"
508,Q81016E1,19,TRUE,Gilbert Scott Conf Suite Rm 250,60,406,3,14,40,"[True, True, True, True, True, True, True, True, True, False, True, True, False, True, True, False, True, True, False, True, False, False, False, False, False, True, True]"
509,Q82024E1,19,TRUE,St Andrews Rm 234,90,32,1,5,40,"[True, True, True, True, True, True, True, True, True, False, True, True, False, True, True, False, True, True, False, True, True, False, True, True, False, True, True]"
510,Q82028E1,19,TRUE,Joseph Black C407 (no lift),90,754,4,6,25,"[True, True, True, True, True, True, False, True, True, False, True, True, False, True, True, False, True, True, False, True, False, False, False, False, False, True, True]"
511,Q82031E1,19,TRUE,St Andrews Gym Hall,60,738,4,3,110,"[True, True, True, True, True, True, True, True, True, True, True, True, False, True, True, True, True, True, True, True, True, True, True, True, True, True, True]"
512,Q83108E1,19,TRUE,St Andrews Rm 237,60,714,4,1,30,"[True, True, True, True, True, True, True, True, True, False, True, True, False, True, True, False, True, True, False, True, False, False, True, True, False, True, True]"
513,Q83110E1,19,TRUE,Adam Smith 915,60,292,3,1,26,"[True, True, True, True, True, True, False, True, True, False, True, True, False, True, False, False, True, False, False, False, False, False, False, False, False, True, True]"
514,Q83144E1,19,TRUE,Rankine 629,60,36,1,6,53,"[True, True, True, True, True, True, True, True, True, True, True, True, False, True, True, False, True, True, False, True, True, False, True, True, False, True, True]"
515,Q83168E1,19,TRUE,Rankine 630,60,742,4,5,55,"[True, True, True, True, True, True, True, True, True, False, True, True, False, True, True, False, True, True, False, True, True, False, True, True, False, True, True]"
516,Q83170E1,19,TRUE,Kelvin Blg Rm 220,60,122,2,2,50,"[True, True, True, True, True, True, False, True, True, False, True, True, False, True, True, False, True, True, False, False, False, False, True, False, False, True, True]"
517,Q83172E1,19,TRUE,WILT 112,60,736,4,3,50,"[True, True, True, True, True, True, True, True, True, True, True, True, False, True, True, True, True, True, True, True, True, False, True, True, False, True, True]"
518,Q83184E1,19,TRUE,Gilbert Scott Conf Suite Rm 251,120,376,3,11,15,"[True, True, True, True, True, True, False, True, True, False, True, True, False, True, False, False, True, True, False, True, False, False, False, False, False, True, True]"
519,Q83186E1,19,TRUE,St Andrews Rm 227 ,60,312,3,2,50,"[True, True, True, True, True, True, True, True, True, False, True, True, False, True, True, False, True, True, False, True, False, False, True, True, False, True, True]"
520,Q83198E1,19,TRUE,Joseph Black A504,120,308,3,1,25,"[True, True, True, True, True, True, False, True, True, False, True, True, False, True, True, False, True, True, False, True, False, False, False, True, False, True, True]"
521,Q8A310E1,19,TRUE,Rankine 629,120,254,2,52,53,"[True, True, True, True, True, True, True, True, True, True, True, True, False, True, True, False, True, True, False, True, True, False, True, True, False, True, True]"
522,Q8B043E1,19,TRUE,Gilbert Scott Conf Suite Rm 250,120,496,3,26,40,"[True, True, True, True, True, True, True, True, True, False, True, True, False, True, True, False, True, True, False, True, False, False, False, False, False, True, True]"
523,Q8B044E1,19,TRUE,Joseph Black C407 (no lift),60,734,4,3,25,"[True, True, True, True, True, True, False, True, True, False, True, True, False, True, True, False, True, True, False, True, False, False, False, False, False, True, True]"
524,Q8B045E1,19,TRUE,Sir Charles Wilson,120,1322,5,14,60,"[True, True, True, True, True, True, True, True, True, True, True, True, False, True, True, False, True, True, True, True, True, False, True, True, False, True, True]"
525,Q8B056E1,20,TRUE,OTC,60,1152,4,87,110,"[True, True, True, True, True, True, True, True, True, True, True, True, False, True, True, True, True, True, True, True, True, True, True, True, True, True, True]"
526,Q8B063E1,20,TRUE,St Andrews Rm 227 ,120,564,3,40,50,"[True, True, True, True, True, True, True, True, True, False, True, True, False, True, True, False, True, True, False, True, False, False, True, True, False, True, True]"
527,Q8B074E1,20,TRUE,John McIntyre Rm 208,60,774,4,8,40,"[True, True, True, True, True, True, False, True, True, False, True, True, False, True, False, False, False, True, False, False, False, False, False, False, False, True, True]"
528,Q8B075E1,20,TRUE,Gilbert Scott Conf Suite Rm 356,120,1274,5,5,40,"[True, True, True, True, True, True, False, True, True, False, True, True, False, True, False, False, True, True, False, False, False, False, False, False, False, True, True]"
529,Q8B076E1,20,TRUE,59 Oakfield Ave Rm 302 (no lift),120,328,3,5,10,"[True, True, True, True, True, True, False, True, True, False, True, True, False, True, True, False, False, True, False, True, False, False, False, False, False, True, True]"
530,Q8B094E1,20,TRUE,James Watt Design Studio B,120,576,3,42,69,"[True, True, True, True, True, True, True, True, True, True, True, True, False, True, True, True, True, True, True, True, True, True, True, True, False, True, True]"
531,Q8B096E1,20,TRUE,Joseph Black A504,120,20,1,1,25,"[True, True, True, True, True, True, False, True, True, False, True, True, False, True, True, False, True, True, False, True, False, False, False, True, False, True, True]"
532,Q8B341E1,20,TRUE,59 Oakfield Ave Rm 302 (no lift),120,336,3,7,10,"[True, True, True, True, True, True, False, True, True, False, True, True, False, True, True, False, False, True, False, True, False, False, False, False, False, True, True]"
533,Q8P010E1,20,TRUE,59 Oakfield Ave Rm 302 (no lift),120,2,0,1,10,"[True, True, True, True, True, True, False, True, True, False, True, True, False, True, True, False, False, True, False, True, False, False, False, False, False, True, True]"
534,R11003E1,20,TRUE,OTC,120,1204,4,109,110,"[True, True, True, True, True, True, True, True, True, True, True, True, False, True, True, True, True, True, True, True, True, True, True, True, True, True, True]"
535,R11004E1,20,TRUE,Hunter East,60,1240,4,138,195,"[True, True, True, True, True, True, True, True, True, True, True, True, False, True, True, True, True, True, True, True, True, True, True, True, True, True, True]"
536,R12001E1,20,TRUE,Hunter West,90,1236,4,129,195,"[True, True, True, True, True, True, True, True, True, True, True, True, False, True, True, True, True, True, True, True, True, True, True, True, True, True, True]"
537,R12002E1,20,TRUE,St Andrews Gym Hall,90,1074,4,54,110,"[True, True, True, True, True, True, True, True, True, True, True, True, False, True, True, True, True, True, True, True, True, True, True, True, True, True, True]"
538,R12005E1,20,TRUE,Gilbert Scott Conf Suite Rm 355 (no lift),120,1376,5,26,30,"[True, True, True, True, True, True, False, True, True, False, True, True, False, True, False, False, True, True, False, True, False, False, False, False, False, True, True]"
539,R12008E1,20,TRUE,John McIntyre Rm 208,120,1002,4,35,40,"[True, True, True, True, True, True, False, True, True, False, True, True, False, True, False, False, False, True, False, False, False, False, False, False, False, True, True]"
540,R12024E1,20,TRUE,Rankine 629,90,1272,5,5,53,"[True, True, True, True, True, True, True, True, True, True, True, True, False, True, True, False, True, True, False, True, True, False, True, True, False, True, True]"
541,R12025E1,20,TRUE,Adam Smith 915,120,420,3,16,26,"[True, True, True, True, True, True, False, True, True, False, True, True, False, True, False, False, True, False, False, False, False, False, False, False, False, True, True]"
542,R12026E1,20,TRUE,St Andrews Rm 237,120,852,4,15,30,"[True, True, True, True, True, True, True, True, True, False, True, True, False, True, True, False, True, True, False, True, False, False, True, True, False, True, True]"
543,R13001E1,20,TRUE,Kelvin Blg Rm 323/324,90,1010,4,36,50,"[True, True, True, True, True, True, False, True, True, False, True, False, False, True, True, False, False, False, False, False, False, False, False, False, False, True, True]"
544,R13003E1,20,TRUE,Rankine 601,90,970,4,28,37,"[True, True, True, True, True, True, True, True, True, False, True, True, False, True, True, False, True, True, False, True, True, False, True, True, False, True, True]"
545,R13005E1,20,TRUE,Sir Charles Wilson,90,964,4,27,60,"[True, True, True, True, True, True, True, True, True, True, True, True, False, True, True, False, True, True, True, True, True, False, True, True, False, True, True]"
546,R13006E1,20,TRUE,St Andrews Rm 227 ,120,174,2,12,50,"[True, True, True, True, True, True, True, True, True, False, True, True, False, True, True, False, True, True, False, True, False, False, True, True, False, True, True]"
547,R13007E1,20,TRUE,James Watt Design Studio A,120,204,2,20,54,"[True, True, True, True, True, True, True, True, True, True, True, True, False, True, True, False, True, True, False, True, True, False, True, True, False, True, True]"
548,R13009E1,20,TRUE,St Andrews Rm 237,90,1276,5,6,30,"[True, True, True, True, True, True, True, True, True, False, True, True, False, True, True, False, True, True, False, True, False, False, True, True, False, True, True]"
549,R13011E1,20,TRUE,Joseph Black C407 (no lift),120,1350,5,21,25,"[True, True, True, True, True, True, False, True, True, False, True, True, False, True, True, False, True, True, False, True, False, False, False, False, False, True, True]"
550,R13012E1,20,TRUE,Kelvin Blg Rm 323/324,90,494,3,26,50,"[True, True, True, True, True, True, False, True, True, False, True, False, False, True, True, False, False, False, False, False, False, False, False, False, False, True, True]"
551,R13014E1,20,TRUE,Gilbert Scott Conf Suite Rm 251,90,1298,5,11,15,"[True, True, True, True, True, True, False, True, True, False, True, True, False, True, False, False, True, True, False, True, False, False, False, False, False, True, True]"
552,R13015E1,20,TRUE,Gilbert Scott Conf Suite Rm 355 (no lift),120,1292,5,9,30,"[True, True, True, True, True, True, False, True, True, False, True, True, False, True, False, False, True, True, False, True, False, False, False, False, False, True, True]"
553,R13016E1,20,TRUE,James Watt Design Studio B,120,908,4,19,69,"[True, True, True, True, True, True, True, True, True, True, True, True, False, True, True, True, True, True, True, True, True, True, True, True, False, True, True]"
554,R13017E1,20,TRUE,Gilbert Scott Conf Suite Rm 251,120,170,2,11,15,"[True, True, True, True, True, True, False, True, True, False, True, True, False, True, False, False, True, True, False, True, False, False, False, False, False, True, True]"
555,R13021E1,20,TRUE,St Andrews Gym Hall,90,492,3,26,110,"[True, True, True, True, True, True, True, True, True, True, True, True, False, True, True, True, True, True, True, True, True, True, True, True, True, True, True]"
556,R13022E1,20,TRUE,Rankine 630,90,196,2,19,55,"[True, True, True, True, True, True, True, True, True, False, True, True, False, True, True, False, True, True, False, True, True, False, True, True, False, True, True]"
557,R13023E1,20,TRUE,Gilbert Scott Conf Suite Rm 250,90,1320,5,14,40,"[True, True, True, True, True, True, True, True, True, False, True, True, False, True, True, False, True, True, False, True, False, False, False, False, False, True, True]"
558,R13101E1,20,TRUE,St Andrews Rm 234,120,730,4,2,40,"[True, True, True, True, True, True, True, True, True, False, True, True, False, True, True, False, True, True, False, True, True, False, True, True, False, True, True]"
559,R21101E1,20,TRUE,John McIntyre Rm 201,90,674,3,96,100,"[True, True, True, True, True, True, True, True, True, True, True, True, False, True, True, False, True, True, False, True, True, True, True, True, False, True, True]"
560,R21104E1,21,TRUE,St Andrews Rm 227 ,60,234,2,41,50,"[True, True, True, True, True, True, True, True, True, False, True, True, False, True, True, False, True, True, False, True, False, False, True, True, False, True, True]"
561,R21206E1,21,TRUE,Kelvin Blg Rm 220,90,1036,4,43,50,"[True, True, True, True, True, True, False, True, True, False, True, True, False, True, True, False, True, True, False, False, False, False, True, False, False, True, True]"
562,R22101E1,21,TRUE,James Watt Design Studio B,90,1114,4,66,69,"[True, True, True, True, True, True, True, True, True, True, True, True, False, True, True, True, True, True, True, True, True, True, True, True, False, True, True]"
563,R22102E1,21,TRUE,Rankine 629,60,1364,5,24,53,"[True, True, True, True, True, True, True, True, True, True, True, True, False, True, True, False, True, True, False, True, True, False, True, True, False, True, True]"
564,R22110E1,21,TRUE,Rankine 601,90,968,4,28,37,"[True, True, True, True, True, True, True, True, True, False, True, True, False, True, True, False, True, True, False, True, True, False, True, True, False, True, True]"
565,R22112E1,22,TRUE,Senate,90,1318,5,14,80,"[True, True, True, True, True, True, True, True, True, True, True, True, False, True, True, True, True, True, True, True, True, True, True, True, True, True, True]"
566,R22203E1,22,TRUE,Sir Charles Wilson,90,912,4,20,60,"[True, True, True, True, True, True, True, True, True, True, True, True, False, True, True, False, True, True, True, True, True, False, True, True, False, True, True]"
567,R22204E1,22,TRUE,Rankine 601,90,1284,5,8,37,"[True, True, True, True, True, True, True, True, True, False, True, True, False, True, True, False, True, True, False, True, True, False, True, True, False, True, True]"
568,R22212E1,22,TRUE,Gilbert Scott Conf Suite Rm 250,90,1372,5,25,40,"[True, True, True, True, True, True, True, True, True, False, True, True, False, True, True, False, True, True, False, True, False, False, False, False, False, True, True]"
569,R23009E1,22,TRUE,Gilbert Scott Conf Suite Rm 251,90,794,4,10,15,"[True, True, True, True, True, True, False, True, True, False, True, True, False, True, False, False, True, True, False, True, False, False, False, False, False, True, True]"
570,R23102E1,22,TRUE,James Watt Design Studio A,120,888,4,18,54,"[True, True, True, True, True, True, True, True, True, True, True, True, False, True, True, False, True, True, False, True, True, False, True, True, False, True, True]"
571,R23104E1,22,TRUE,St Andrews Rm 234,120,1394,5,32,40,"[True, True, True, True, True, True, True, True, True, False, True, True, False, True, True, False, True, True, False, True, True, False, True, True, False, True, True]"
572,R23105E1,22,TRUE,Rankine 601,90,4,0,7,37,"[True, True, True, True, True, True, True, True, True, False, True, True, False, True, True, False, True, True, False, True, True, False, True, True, False, True, True]"
573,R23106E1,22,TRUE,Kelvin Blg Rm 220,90,764,4,7,50,"[True, True, True, True, True, True, False, True, True, False, True, True, False, True, True, False, True, True, False, False, False, False, True, False, False, True, True]"
574,R23107E1,22,TRUE,St Andrews Rm 234,90,820,4,12,40,"[True, True, True, True, True, True, True, True, True, False, True, True, False, True, True, False, True, True, False, True, True, False, True, True, False, True, True]"
575,R23111E1,22,TRUE,Hunter West,90,1356,5,22,195,"[True, True, True, True, True, True, True, True, True, True, True, True, False, True, True, True, True, True, True, True, True, True, True, True, True, True, True]"
576,R23117E1,22,TRUE,Joseph Black C407 (no lift),90,942,4,24,25,"[True, True, True, True, True, True, False, True, True, False, True, True, False, True, True, False, True, True, False, True, False, False, False, False, False, True, True]"
577,R23209E1,22,TRUE,Adam Smith 915,90,426,3,17,26,"[True, True, True, True, True, True, False, True, True, False, True, True, False, True, False, False, True, False, False, False, False, False, False, False, False, True, True]"
578,R23216E1,22,TRUE,Gilbert Scott Conf Suite Rm 251,90,806,4,11,15,"[True, True, True, True, True, True, False, True, True, False, True, True, False, True, False, False, True, True, False, True, False, False, False, False, False, True, True]"
579,R42103E1,22,TRUE,Hunter East,90,556,3,36,195,"[True, True, True, True, True, True, True, True, True, True, True, True, False, True, True, True, True, True, True, True, True, True, True, True, True, True, True]"
580,R42217E1,22,TRUE,James Watt Design Studio A,90,72,1,20,54,"[True, True, True, True, True, True, True, True, True, True, True, True, False, True, True, False, True, True, False, True, True, False, True, True, False, True, True]"
581,R43146E1,22,TRUE,Gilbert Scott Conf Suite Rm 355 (no lift),120,320,3,4,30,"[True, True, True, True, True, True, False, True, True, False, True, True, False, True, False, False, True, True, False, True, False, False, False, False, False, True, True]"
582,R43148E1,22,TRUE,Joseph Black A504,120,722,4,1,25,"[True, True, True, True, True, True, False, True, True, False, True, True, False, True, True, False, True, True, False, True, False, False, False, True, False, True, True]"
583,R43149E1,22,TRUE,St Andrews Gym Hall,120,342,3,8,110,"[True, True, True, True, True, True, True, True, True, True, True, True, False, True, True, True, True, True, True, True, True, True, True, True, True, True, True]"
584,R43152E1,22,TRUE,Gilbert Scott Conf Suite Rm 253,120,134,2,4,40,"[True, True, True, True, True, True, False, True, True, False, True, True, False, True, False, False, True, True, False, True, False, False, False, False, False, True, True]"
585,R43153E1,22,TRUE,Gilbert Scott Conf Suite Rm 355 (no lift),120,124,2,2,30,"[True, True, True, True, True, True, False, True, True, False, True, True, False, True, False, False, True, True, False, True, False, False, False, False, False, True, True]"
586,R43204E1,22,TRUE,Adam Smith 915,105,412,3,15,26,"[True, True, True, True, True, True, False, True, True, False, True, True, False, True, False, False, True, False, False, False, False, False, False, False, False, True, True]"
587,R4A101E1,22,TRUE,Kelvin Gallery,90,648,3,68,230,"[True, True, True, True, True, True, True, True, True, True, True, True, False, True, True, True, True, True, True, True, True, True, True, True, True, True, True]"
588,R4A117E1,22,TRUE,Gilbert Scott Conf Suite Rm 250,90,88,1,34,40,"[True, True, True, True, True, True, True, True, True, False, True, True, False, True, True, False, True, True, False, True, False, False, False, False, False, True, True]"
589,R4A119E1,22,TRUE,Joseph Black A504,90,1282,5,8,25,"[True, True, True, True, True, True, False, True, True, False, True, True, False, True, True, False, True, True, False, True, False, False, False, True, False, True, True]"
590,R4A210E1,22,TRUE,Gilbert Scott Conf Suite Rm 356,90,444,3,18,40,"[True, True, True, True, True, True, False, True, True, False, True, True, False, True, False, False, True, True, False, False, False, False, False, False, False, True, True]"
