,student_code,exam_code,slot_index,day,type,duration,total_students,rooms,rooms_capacity
26400,F920253726,H23C20E1,4,Thursday,Morning,02:00,47,['Bute'],[230]
26401,F920253726,H2CH04E1,17,Tuesday,Afternoon,02:00,17,['Gilbert Scott Conf Suite Rm 250'],[40]
26402,F920253726,H2CH05E1,2,Wednesday,Afternoon,02:00,92,['Kelvin Gallery'],[230]
26403,F920253726,H2CM04E1,10,Saturday,Morning,02:00,81,['St Andrews Gym Hall'],[110]
26404,F920253726,H2CP01E1,26,Friday,Afternoon,02:00,71,['Hunter East'],[195]
26405,F920253726,H2CT01E1,23,Thursday,Afternoon,02:00,95,['Kelvin Gallery'],[230]
26406,F920276471,H83024E1,8,Friday,Afternoon,02:00,67,['Kelvin Hall'],[500]
26407,F920276471,H8B040E1,26,Friday,Afternoon,02:00,68,"['Bute', 'Kelvin Gallery']","[230, 230]"
26408,F920276471,H8B045E1,23,Thursday,Afternoon,02:00,63,"['Fore', 'James Watt Design Studio B', 'Senate', 'Randolph']","[64, 69, 80, 85]"
26409,F920276471,H8C019E1,19,Wednesday,Morning,02:00,58,['Fore'],[64]
26410,F920276471,H8C039E1,1,Wednesday,Morning,02:00,69,['Hunter East'],[195]
26411,F920283295,H2CH05E1,2,Wednesday,Afternoon,02:00,92,['Kelvin Gallery'],[230]
26412,F920283295,H2CM04E1,10,Saturday,Morning,02:00,81,['St Andrews Gym Hall'],[110]
26413,F920283295,H2CP01E1,26,Friday,Afternoon,02:00,71,['Hunter East'],[195]
26414,F920283295,H2CS06E1,22,Thursday,Morning,02:00,50,['Sir Charles Wilson'],[60]
26415,F920283295,H2CT01E1,23,Thursday,Afternoon,02:00,95,['Kelvin Gallery'],[230]
26416,F920283295,HGCEMME1,16,Tuesday,Morning,02:00,90,['Kelvin Gallery'],[230]
26417,F920284546,H33CONE1,4,Thursday,Morning,02:00,78,['Randolph'],[85]
26418,F920284546,H33MI2E1,22,Thursday,Morning,02:00,75,['OTC'],[110]
26419,F920284546,H3CDMSE1,1,Wednesday,Morning,03:00,49,['Hunter East'],[195]
26420,F920284546,H3CENIE1,13,Monday,Morning,02:00,42,"['James Watt Design Studio B', 'Rankine 630']","[69, 55]"
26421,F920284546,H7BEGDE1,25,Friday,Morning,02:00,65,['James Watt Design Studio B'],[69]
26422,F920290167,H7CFOOE1,25,Friday,Morning,02:00,41,['St Andrews Gym Hall'],[110]
26423,F920290167,H7CMSGE1,23,Thursday,Afternoon,02:00,66,['Kelvin Gallery'],[230]
26424,F920290167,H7CSERE1,11,Saturday,Afternoon,02:00,20,['Hunter West'],[195]
26425,F920290167,N1B406E1,16,Tuesday,Morning,01:30,48,['Kelvin Hall'],[500]
26426,F920290167,N1B409E1,4,Thursday,Morning,02:00,31,['St Andrews Gym Hall'],[110]
26427,F920290639,H53171E1,2,Wednesday,Afternoon,02:00,105,['OTC'],[110]
26428,F920290639,H63122E1,11,Saturday,Afternoon,02:00,97,"['St Andrews Gym Hall', 'John McIntyre Rm 201']","[110, 100]"
26429,F920290639,H6C152E1,26,Friday,Afternoon,01:00,44,['Fore'],[64]
26430,F920290639,H6C162E1,13,Monday,Morning,02:00,60,['Sir Charles Wilson'],[60]
26431,F920290639,HGCEMBE1,14,Monday,Afternoon,02:00,38,['Sir Charles Wilson'],[60]
26432,F920300639,H83024E1,8,Friday,Afternoon,02:00,67,['Kelvin Hall'],[500]
26433,F920300639,H8B040E1,26,Friday,Afternoon,02:00,68,"['Bute', 'Kelvin Gallery']","[230, 230]"
26434,F920300639,H8B045E1,23,Thursday,Afternoon,02:00,63,"['Fore', 'James Watt Design Studio B', 'Senate', 'Randolph']","[64, 69, 80, 85]"
26435,F920300639,H8C039E1,1,Wednesday,Morning,02:00,69,['Hunter East'],[195]
26436,F920300639,HGCEMAE1,16,Tuesday,Morning,02:00,2,['Gilbert Scott Conf Suite Rm 356'],[40]
26437,F920301692,H83024E1,8,Friday,Afternoon,02:00,67,['Kelvin Hall'],[500]
26438,F920301692,H8B040E1,26,Friday,Afternoon,02:00,68,"['Bute', 'Kelvin Gallery']","[230, 230]"
26439,F920301692,H8B045E1,23,Thursday,Afternoon,02:00,63,"['Fore', 'James Watt Design Studio B', 'Senate', 'Randolph']","[64, 69, 80, 85]"
26440,F920301692,H8C039E1,1,Wednesday,Morning,02:00,69,['Hunter East'],[195]
26441,F920301692,LK44SAE1,13,Monday,Morning,03:00,9,['John McIntyre Rm 208'],[40]
26442,F920310144,H7CFOOE1,25,Friday,Morning,02:00,41,['St Andrews Gym Hall'],[110]
26443,F920310144,H7CHCME1,1,Wednesday,Morning,02:00,25,['Rankine 629'],[53]
26444,F920310144,H7CMSGE1,23,Thursday,Afternoon,02:00,66,['Kelvin Gallery'],[230]
26445,F920310144,H7CORGE1,19,Wednesday,Morning,02:00,22,['Joseph Black A504'],[25]
26446,F920310144,H7CSERE1,11,Saturday,Afternoon,02:00,20,['Hunter West'],[195]
26447,F920320486,H83024E1,8,Friday,Afternoon,02:00,67,['Kelvin Hall'],[500]
26448,F920320486,H8B040E1,26,Friday,Afternoon,02:00,68,"['Bute', 'Kelvin Gallery']","[230, 230]"
26449,F920320486,H8B045E1,23,Thursday,Afternoon,02:00,63,"['Fore', 'James Watt Design Studio B', 'Senate', 'Randolph']","[64, 69, 80, 85]"
26450,F920320486,H8C039E1,1,Wednesday,Morning,02:00,69,['Hunter East'],[195]
26451,F920320486,HGCEMME1,16,Tuesday,Morning,02:00,90,['Kelvin Gallery'],[230]
26452,F920323719,H83024E1,8,Friday,Afternoon,02:00,67,['Kelvin Hall'],[500]
26453,F920323719,H8B040E1,26,Friday,Afternoon,02:00,68,"['Bute', 'Kelvin Gallery']","[230, 230]"
26454,F920323719,H8B045E1,23,Thursday,Afternoon,02:00,63,"['Fore', 'James Watt Design Studio B', 'Senate', 'Randolph']","[64, 69, 80, 85]"
26455,F920323719,H8C019E1,19,Wednesday,Morning,02:00,58,['Fore'],[64]
26456,F920323719,H8C039E1,1,Wednesday,Morning,02:00,69,['Hunter East'],[195]
26457,F920324842,H3CPOEE1,2,Wednesday,Afternoon,02:00,38,['John McIntyre Rm 208'],[40]
26458,F920324842,H7BEGDE1,25,Friday,Morning,02:00,65,['James Watt Design Studio B'],[69]
26459,F920324842,J5CCRME1,14,Monday,Afternoon,02:00,25,"['John McIntyre Rm 208', 'Gilbert Scott Conf Suite Rm 253']","[40, 40]"
26460,F920324842,J5CMUSE1,5,Thursday,Afternoon,02:00,46,['St Andrews Gym Hall'],[110]
26461,F920326101,H2CG03E1,1,Wednesday,Morning,02:00,43,['Fore'],[64]
26462,F920326101,H2CH05E1,2,Wednesday,Afternoon,02:00,92,['Kelvin Gallery'],[230]
26463,F920326101,H2CM04E1,10,Saturday,Morning,02:00,81,['St Andrews Gym Hall'],[110]
26464,F920326101,H2CS05E1,25,Friday,Morning,02:00,39,"['Rankine 630', 'Sir Charles Wilson']","[55, 60]"
26465,F920326101,H2CV03E1,19,Wednesday,Morning,02:00,16,['James Watt Design Studio A'],[54]
26466,F920326101,HGCEMME1,16,Tuesday,Morning,02:00,90,['Kelvin Gallery'],[230]
26467,F920329630,H33CONE1,4,Thursday,Morning,02:00,78,['Randolph'],[85]
26468,F920329630,H33MI2E1,22,Thursday,Morning,02:00,75,['OTC'],[110]
26469,F920329630,H3CDMSE1,1,Wednesday,Morning,03:00,49,['Hunter East'],[195]
26470,F920329630,H3CFRCE1,10,Saturday,Morning,02:00,42,['Kelvin Hall'],[500]
26471,F920329630,H7BEGDE1,25,Friday,Morning,02:00,65,['James Watt Design Studio B'],[69]
26472,F920350265,H3CENIE1,13,Monday,Morning,02:00,42,"['James Watt Design Studio B', 'Rankine 630']","[69, 55]"
26473,F920350265,H3CNUEE1,7,Friday,Morning,02:00,33,['Hunter East'],[195]
26474,F920350265,HG3J5BE1,16,Tuesday,Morning,02:00,14,['Hunter West'],[195]
26475,F920350265,HG3S5EE1,1,Wednesday,Morning,02:30,19,['Senate'],[80]
26476,F920352306,H33CONE1,4,Thursday,Morning,02:00,78,['Randolph'],[85]
26477,F920352306,H33MI2E1,22,Thursday,Morning,02:00,75,['OTC'],[110]
26478,F920352306,H3BFM2E1,17,Tuesday,Afternoon,01:00,65,['Hunter West'],[195]
26479,F920352306,H3BFM2E2,24,Thursday,Evening,01:00,65,['James Watt Design Studio B'],[69]
26480,F920352306,H3CFRCE1,10,Saturday,Morning,02:00,42,['Kelvin Hall'],[500]
26481,F920352306,H3CTSEE1,14,Monday,Afternoon,03:00,11,['OTC'],[110]
26482,F920361940,H23C20E1,4,Thursday,Morning,02:00,47,['Bute'],[230]
26483,F920361940,H2CH05E1,2,Wednesday,Afternoon,02:00,92,['Kelvin Gallery'],[230]
26484,F920361940,H2CT01E1,23,Thursday,Afternoon,02:00,95,['Kelvin Gallery'],[230]
26485,F920361940,HGCEMME1,16,Tuesday,Morning,02:00,90,['Kelvin Gallery'],[230]
26486,F920372201,H33CONE1,4,Thursday,Morning,02:00,78,['Randolph'],[85]
26487,F920372201,H33MI2E1,22,Thursday,Morning,02:00,75,['OTC'],[110]
26488,F920372201,H3CDMSE1,1,Wednesday,Morning,03:00,49,['Hunter East'],[195]
26489,F920372201,H3CMECE1,20,Wednesday,Afternoon,02:00,23,['Kelvin Hall'],[500]
26490,F920372201,LKA1FAE1,26,Friday,Afternoon,02:00,141,['Hunter West'],[195]
26491,F920374342,H7CMSGE1,23,Thursday,Afternoon,02:00,66,['Kelvin Gallery'],[230]
26492,F920374342,H7CORGE1,19,Wednesday,Morning,02:00,22,['Joseph Black A504'],[25]
26493,F920374342,H7CSERE1,11,Saturday,Afternoon,02:00,20,['Hunter West'],[195]
26494,F920374342,LK44FAE1,5,Thursday,Afternoon,03:00,32,['James Watt Design Studio A'],[54]
26495,F920374342,N1B406E1,16,Tuesday,Morning,01:30,48,['Kelvin Hall'],[500]
26496,F920376520,H83024E1,8,Friday,Afternoon,02:00,67,['Kelvin Hall'],[500]
26497,F920376520,H8B040E1,26,Friday,Afternoon,02:00,68,"['Bute', 'Kelvin Gallery']","[230, 230]"
26498,F920376520,H8B045E1,23,Thursday,Afternoon,02:00,63,"['Fore', 'James Watt Design Studio B', 'Senate', 'Randolph']","[64, 69, 80, 85]"
26499,F920376520,H8C019E1,19,Wednesday,Morning,02:00,58,['Fore'],[64]
26500,F920376520,H8C039E1,1,Wednesday,Morning,02:00,69,['Hunter East'],[195]
26501,F920378797,H2CG03E1,1,Wednesday,Morning,02:00,43,['Fore'],[64]
26502,F920378797,H2CH05E1,2,Wednesday,Afternoon,02:00,92,['Kelvin Gallery'],[230]
26503,F920378797,H2CM04E1,10,Saturday,Morning,02:00,81,['St Andrews Gym Hall'],[110]
26504,F920378797,H2CP01E1,26,Friday,Afternoon,02:00,71,['Hunter East'],[195]
26505,F920378797,H2CS05E1,25,Friday,Morning,02:00,39,"['Rankine 630', 'Sir Charles Wilson']","[55, 60]"
26506,F920378797,H2CS06E1,22,Thursday,Morning,02:00,50,['Sir Charles Wilson'],[60]
26507,F920381454,H53171E1,2,Wednesday,Afternoon,02:00,105,['OTC'],[110]
26508,F920381454,H5C113E1,10,Saturday,Morning,02:00,57,['Sir Charles Wilson'],[60]
26509,F920381454,H63122E1,11,Saturday,Afternoon,02:00,97,"['St Andrews Gym Hall', 'John McIntyre Rm 201']","[110, 100]"
26510,F920381454,H6C152E1,26,Friday,Afternoon,01:00,44,['Fore'],[64]
26511,F920381454,H6C162E1,13,Monday,Morning,02:00,60,['Sir Charles Wilson'],[60]
26512,F920381454,HGCEMBE1,14,Monday,Afternoon,02:00,38,['Sir Charles Wilson'],[60]
26513,F920387858,H83024E1,8,Friday,Afternoon,02:00,67,['Kelvin Hall'],[500]
26514,F920387858,H8B040E1,26,Friday,Afternoon,02:00,68,"['Bute', 'Kelvin Gallery']","[230, 230]"
26515,F920387858,H8B045E1,23,Thursday,Afternoon,02:00,63,"['Fore', 'James Watt Design Studio B', 'Senate', 'Randolph']","[64, 69, 80, 85]"
26516,F920387858,H8C039E1,1,Wednesday,Morning,02:00,69,['Hunter East'],[195]
26517,F920387858,N1A110E1,11,Saturday,Afternoon,01:30,83,['Bute'],[230]
26518,F920389324,H23C20E1,4,Thursday,Morning,02:00,47,['Bute'],[230]
26519,F920389324,H2CH05E1,2,Wednesday,Afternoon,02:00,92,['Kelvin Gallery'],[230]
26520,F920389324,H2CM04E1,10,Saturday,Morning,02:00,81,['St Andrews Gym Hall'],[110]
26521,F920389324,H2CS06E1,22,Thursday,Morning,02:00,50,['Sir Charles Wilson'],[60]
26522,F920389324,H2CT01E1,23,Thursday,Afternoon,02:00,95,['Kelvin Gallery'],[230]
26523,F920389324,LKA1FAE1,26,Friday,Afternoon,02:00,141,['Hunter West'],[195]
26524,F920397606,H33CONE1,4,Thursday,Morning,02:00,78,['Randolph'],[85]
26525,F920397606,H33MI2E1,22,Thursday,Morning,02:00,75,['OTC'],[110]
26526,F920397606,H3CDMSE1,1,Wednesday,Morning,03:00,49,['Hunter East'],[195]
26527,F920397606,H3CENIE1,13,Monday,Morning,02:00,42,"['James Watt Design Studio B', 'Rankine 630']","[69, 55]"
26528,F920397606,H3CMECE1,20,Wednesday,Afternoon,02:00,23,['Kelvin Hall'],[500]
26529,F920426489,H23C20E1,4,Thursday,Morning,02:00,47,['Bute'],[230]
26530,F920426489,H2CH05E1,2,Wednesday,Afternoon,02:00,92,['Kelvin Gallery'],[230]
26531,F920426489,H2CM04E1,10,Saturday,Morning,02:00,81,['St Andrews Gym Hall'],[110]
26532,F920426489,H2CP01E1,26,Friday,Afternoon,02:00,71,['Hunter East'],[195]
26533,F920426489,H2CS06E1,22,Thursday,Morning,02:00,50,['Sir Charles Wilson'],[60]
26534,F920426489,H2CT01E1,23,Thursday,Afternoon,02:00,95,['Kelvin Gallery'],[230]
26535,F920433166,H33CONE1,4,Thursday,Morning,02:00,78,['Randolph'],[85]
26536,F920433166,H33MI2E1,22,Thursday,Morning,02:00,75,['OTC'],[110]
26537,F920433166,H3CFRCE1,10,Saturday,Morning,02:00,42,['Kelvin Hall'],[500]
26538,F920433166,H3CMECE1,20,Wednesday,Afternoon,02:00,23,['Kelvin Hall'],[500]
26539,F920433166,H3CTSEE1,14,Monday,Afternoon,03:00,11,['OTC'],[110]
26540,F920441965,H7CAMFE1,8,Friday,Afternoon,02:00,30,['Bute'],[230]
26541,F920441965,H7CFAME1,27,Friday,Evening,02:00,43,['St Andrews Gym Hall'],[110]
26542,F920441965,H7CFOOE1,25,Friday,Morning,02:00,41,['St Andrews Gym Hall'],[110]
26543,F920441965,H7CMSGE1,23,Thursday,Afternoon,02:00,66,['Kelvin Gallery'],[230]
26544,F920441965,H7CSIME1,1,Wednesday,Morning,02:00,12,"['Senate', 'James Watt Design Studio B']","[80, 69]"
26545,F920442098,H33CONE1,4,Thursday,Morning,02:00,78,['Randolph'],[85]
26546,F920442098,H33MI2E1,22,Thursday,Morning,02:00,75,['OTC'],[110]
26547,F920442098,H3CDMSE1,1,Wednesday,Morning,03:00,49,['Hunter East'],[195]
26548,F920442098,H3CFRCE1,10,Saturday,Morning,02:00,42,['Kelvin Hall'],[500]
26549,F920442098,H3CMECE1,20,Wednesday,Afternoon,02:00,23,['Kelvin Hall'],[500]
26550,F920442157,H7CAMFE1,8,Friday,Afternoon,02:00,30,['Bute'],[230]
26551,F920442157,H7CFAME1,27,Friday,Evening,02:00,43,['St Andrews Gym Hall'],[110]
26552,F920442157,H7CFOOE1,25,Friday,Morning,02:00,41,['St Andrews Gym Hall'],[110]
26553,F920442157,H7CMSGE1,23,Thursday,Afternoon,02:00,66,['Kelvin Gallery'],[230]
26554,F920442157,H7CSIME1,1,Wednesday,Morning,02:00,12,"['Senate', 'James Watt Design Studio B']","[80, 69]"
26555,F920444221,H7CEPDE1,13,Monday,Morning,02:00,21,['Bute'],[230]
26556,F920444221,HG3J5AE1,4,Thursday,Morning,02:30,15,['Kelvin Gallery'],[230]
26557,F920444221,HG3S5EE1,1,Wednesday,Morning,02:30,19,['Senate'],[80]
26558,F920444221,HG3S5FE1,25,Friday,Morning,02:30,11,['Gilbert Scott Conf Suite Rm 251'],[15]
26559,F920450071,H3BMDYE1,26,Friday,Afternoon,02:00,106,['OTC'],[110]
26560,F920454611,H33CONE1,4,Thursday,Morning,02:00,78,['Randolph'],[85]
26561,F920454611,H33MI2E1,22,Thursday,Morning,02:00,75,['OTC'],[110]
26562,F920454611,H3BFM2E1,17,Tuesday,Afternoon,01:00,65,['Hunter West'],[195]
26563,F920454611,H3BFM2E2,24,Thursday,Evening,01:00,65,['James Watt Design Studio B'],[69]
26564,F920454611,H3BMDYE1,26,Friday,Afternoon,02:00,106,['OTC'],[110]
26565,F920454611,H3CTSEE1,14,Monday,Afternoon,03:00,11,['OTC'],[110]
26566,F920465271,C81IAAE1,23,Thursday,Afternoon,01:00,67,['Bute'],[230]
26567,F920465271,H53171E1,2,Wednesday,Afternoon,02:00,105,['OTC'],[110]
26568,F920465271,H63122E1,11,Saturday,Afternoon,02:00,97,"['St Andrews Gym Hall', 'John McIntyre Rm 201']","[110, 100]"
26569,F920465271,H6C152E1,26,Friday,Afternoon,01:00,44,['Fore'],[64]
26570,F920465271,HGCEMBE1,14,Monday,Afternoon,02:00,38,['Sir Charles Wilson'],[60]
26571,F920485877,H23C20E1,4,Thursday,Morning,02:00,47,['Bute'],[230]
26572,F920485877,H2CH04E1,17,Tuesday,Afternoon,02:00,17,['Gilbert Scott Conf Suite Rm 250'],[40]
26573,F920485877,H2CH05E1,2,Wednesday,Afternoon,02:00,92,['Kelvin Gallery'],[230]
26574,F920485877,H2CM04E1,10,Saturday,Morning,02:00,81,['St Andrews Gym Hall'],[110]
26575,F920485877,H2CP01E1,26,Friday,Afternoon,02:00,71,['Hunter East'],[195]
26576,F920485877,J1C112E1,7,Friday,Morning,02:00,37,['St Andrews Rm 234'],[40]
26577,F920499368,H83024E1,8,Friday,Afternoon,02:00,67,['Kelvin Hall'],[500]
26578,F920499368,H8B040E1,26,Friday,Afternoon,02:00,68,"['Bute', 'Kelvin Gallery']","[230, 230]"
26579,F920499368,H8B045E1,23,Thursday,Afternoon,02:00,63,"['Fore', 'James Watt Design Studio B', 'Senate', 'Randolph']","[64, 69, 80, 85]"
26580,F920499368,H8C019E1,19,Wednesday,Morning,02:00,58,['Fore'],[64]
26581,F920499368,H8C039E1,1,Wednesday,Morning,02:00,69,['Hunter East'],[195]
26582,F920501579,H53171E1,2,Wednesday,Afternoon,02:00,105,['OTC'],[110]
26583,F920501579,H63122E1,11,Saturday,Afternoon,02:00,97,"['St Andrews Gym Hall', 'John McIntyre Rm 201']","[110, 100]"
26584,F920501579,H6C133E1,22,Thursday,Morning,02:00,34,['Bute'],[230]
26585,F920501579,H6C162E1,13,Monday,Morning,02:00,60,['Sir Charles Wilson'],[60]
26586,F920501579,HGCEMBE1,14,Monday,Afternoon,02:00,38,['Sir Charles Wilson'],[60]
26587,F920503447,H23C20E1,4,Thursday,Morning,02:00,47,['Bute'],[230]
26588,F920503447,H2CG03E1,1,Wednesday,Morning,02:00,43,['Fore'],[64]
26589,F920503447,H2CH05E1,2,Wednesday,Afternoon,02:00,92,['Kelvin Gallery'],[230]
26590,F920503447,H2CM04E1,10,Saturday,Morning,02:00,81,['St Andrews Gym Hall'],[110]
26591,F920503447,H2CP01E1,26,Friday,Afternoon,02:00,71,['Hunter East'],[195]
26592,F920503447,H2CS05E1,25,Friday,Morning,02:00,39,"['Rankine 630', 'Sir Charles Wilson']","[55, 60]"
26593,F920511637,H23C20E1,4,Thursday,Morning,02:00,47,['Bute'],[230]
26594,F920511637,H2CH05E1,2,Wednesday,Afternoon,02:00,92,['Kelvin Gallery'],[230]
26595,F920511637,H2CM04E1,10,Saturday,Morning,02:00,81,['St Andrews Gym Hall'],[110]
26596,F920511637,H2CP01E1,26,Friday,Afternoon,02:00,71,['Hunter East'],[195]
26597,F920511637,H2CT01E1,23,Thursday,Afternoon,02:00,95,['Kelvin Gallery'],[230]
26598,F920511637,J1C112E1,7,Friday,Morning,02:00,37,['St Andrews Rm 234'],[40]
26599,F920524431,H8C019E1,19,Wednesday,Morning,02:00,58,['Fore'],[64]
26600,F920524431,HG3J5BE1,16,Tuesday,Morning,02:00,14,['Hunter West'],[195]
26601,F920524431,HG3J5GE1,22,Thursday,Morning,02:00,8,['St Andrews Rm 227 '],[50]
26602,F920524431,HG3S5EE1,1,Wednesday,Morning,02:30,19,['Senate'],[80]
26603,F920524464,H83024E1,8,Friday,Afternoon,02:00,67,['Kelvin Hall'],[500]
26604,F920524464,H8B040E1,26,Friday,Afternoon,02:00,68,"['Bute', 'Kelvin Gallery']","[230, 230]"
26605,F920524464,H8B045E1,23,Thursday,Afternoon,02:00,63,"['Fore', 'James Watt Design Studio B', 'Senate', 'Randolph']","[64, 69, 80, 85]"
26606,F920524464,H8C019E1,19,Wednesday,Morning,02:00,58,['Fore'],[64]
26607,F920524464,H8C039E1,1,Wednesday,Morning,02:00,69,['Hunter East'],[195]
26608,F920533732,H3CNUEE1,7,Friday,Morning,02:00,33,['Hunter East'],[195]
26609,F920533732,HG3J5AE1,4,Thursday,Morning,02:30,15,['Kelvin Gallery'],[230]
26610,F920533732,LK10SAE1,23,Thursday,Afternoon,01:00,74,['OTC'],[110]
26611,F920538438,H2CT01E1,23,Thursday,Afternoon,02:00,95,['Kelvin Gallery'],[230]
26612,F920538438,HG3J5BE1,16,Tuesday,Morning,02:00,14,['Hunter West'],[195]
26613,F920538438,HG3S5EE1,1,Wednesday,Morning,02:30,19,['Senate'],[80]
26614,F920538438,HG3S5FE1,25,Friday,Morning,02:30,11,['Gilbert Scott Conf Suite Rm 251'],[15]
26615,F920538645,H7CCNGE1,17,Tuesday,Afternoon,02:00,25,['St Andrews Rm 227 '],[50]
26616,F920538645,H7CEPDE1,13,Monday,Morning,02:00,21,['Bute'],[230]
26617,F920538645,H7CHCME1,1,Wednesday,Morning,02:00,25,['Rankine 629'],[53]
26618,F920538645,H7CMSGE1,23,Thursday,Afternoon,02:00,66,['Kelvin Gallery'],[230]
26619,F920538645,H7CSERE1,11,Saturday,Afternoon,02:00,20,['Hunter West'],[195]
26620,F920541726,H53171E1,2,Wednesday,Afternoon,02:00,105,['OTC'],[110]
26621,F920541726,H5C113E1,10,Saturday,Morning,02:00,57,['Sir Charles Wilson'],[60]
26622,F920541726,H5C142E1,5,Thursday,Afternoon,02:00,31,['Fore'],[64]
26623,F920541726,H63122E1,11,Saturday,Afternoon,02:00,97,"['St Andrews Gym Hall', 'John McIntyre Rm 201']","[110, 100]"
26624,F920541726,H6C133E1,22,Thursday,Morning,02:00,34,['Bute'],[230]
26625,F920541726,H6C152E1,26,Friday,Afternoon,01:00,44,['Fore'],[64]
26626,F920541726,HGCEMBE1,14,Monday,Afternoon,02:00,38,['Sir Charles Wilson'],[60]
26627,F920547898,H8C039E1,1,Wednesday,Morning,02:00,69,['Hunter East'],[195]
26628,F920547898,J5CCCEE1,22,Thursday,Morning,02:00,29,['Bute'],[230]
26629,F920547898,J5CMUSE1,5,Thursday,Afternoon,02:00,46,['St Andrews Gym Hall'],[110]
26630,F920548688,H53171E1,2,Wednesday,Afternoon,02:00,105,['OTC'],[110]
26631,F920548688,H5C113E1,10,Saturday,Morning,02:00,57,['Sir Charles Wilson'],[60]
26632,F920548688,H5C142E1,5,Thursday,Afternoon,02:00,31,['Fore'],[64]
26633,F920548688,H63122E1,11,Saturday,Afternoon,02:00,97,"['St Andrews Gym Hall', 'John McIntyre Rm 201']","[110, 100]"
26634,F920548688,HGCEMME1,16,Tuesday,Morning,02:00,90,['Kelvin Gallery'],[230]
26635,F920555594,H7CAMFE1,8,Friday,Afternoon,02:00,30,['Bute'],[230]
26636,F920555594,H7CFAME1,27,Friday,Evening,02:00,43,['St Andrews Gym Hall'],[110]
26637,F920555594,H7CFOOE1,25,Friday,Morning,02:00,41,['St Andrews Gym Hall'],[110]
26638,F920555594,H7CMSGE1,23,Thursday,Afternoon,02:00,66,['Kelvin Gallery'],[230]
26639,F920555594,H7CORGE1,19,Wednesday,Morning,02:00,22,['Joseph Black A504'],[25]
26640,F920558621,H23C20E1,4,Thursday,Morning,02:00,47,['Bute'],[230]
26641,F920558621,H2CH04E1,17,Tuesday,Afternoon,02:00,17,['Gilbert Scott Conf Suite Rm 250'],[40]
26642,F920558621,H2CT01E1,23,Thursday,Afternoon,02:00,95,['Kelvin Gallery'],[230]
26643,F920558621,N1A402E1,1,Wednesday,Morning,02:00,83,['John McIntyre Rm 201'],[100]
26644,F920560347,H23CEOE1,1,Wednesday,Morning,02:00,18,"['Adam Smith 915', 'Joseph Black A504']","[26, 25]"
26645,F920560347,J1C111E1,4,Thursday,Morning,02:00,35,['WILTF'],[60]
26646,F920560347,J1C112E1,7,Friday,Morning,02:00,37,['St Andrews Rm 234'],[40]
26647,F920560347,J1C119E1,11,Saturday,Afternoon,02:00,40,['Kelvin Hall'],[500]
26648,F920560347,J1C227E1,26,Friday,Afternoon,02:00,17,['Kelvin Blg Rm 220'],[50]
26649,F920560820,H83024E1,8,Friday,Afternoon,02:00,67,['Kelvin Hall'],[500]
26650,F920560820,H8B040E1,26,Friday,Afternoon,02:00,68,"['Bute', 'Kelvin Gallery']","[230, 230]"
26651,F920560820,H8B045E1,23,Thursday,Afternoon,02:00,63,"['Fore', 'James Watt Design Studio B', 'Senate', 'Randolph']","[64, 69, 80, 85]"
26652,F920560820,H8C039E1,1,Wednesday,Morning,02:00,69,['Hunter East'],[195]
26653,F920561285,H33CONE1,4,Thursday,Morning,02:00,78,['Randolph'],[85]
26654,F920561285,H33MI2E1,22,Thursday,Morning,02:00,75,['OTC'],[110]
26655,F920561285,H3CDMSE1,1,Wednesday,Morning,03:00,49,['Hunter East'],[195]
26656,F920561285,H3CENIE1,13,Monday,Morning,02:00,42,"['James Watt Design Studio B', 'Rankine 630']","[69, 55]"
26657,F920561285,H3CFRCE1,10,Saturday,Morning,02:00,42,['Kelvin Hall'],[500]
26658,F920569328,H53171E1,2,Wednesday,Afternoon,02:00,105,['OTC'],[110]
26659,F920569328,H5C113E1,10,Saturday,Morning,02:00,57,['Sir Charles Wilson'],[60]
26660,F920569328,H5C142E1,5,Thursday,Afternoon,02:00,31,['Fore'],[64]
26661,F920569328,H63122E1,11,Saturday,Afternoon,02:00,97,"['St Andrews Gym Hall', 'John McIntyre Rm 201']","[110, 100]"
26662,F920569328,HGCEMME1,16,Tuesday,Morning,02:00,90,['Kelvin Gallery'],[230]
26663,F920573761,H83024E1,8,Friday,Afternoon,02:00,67,['Kelvin Hall'],[500]
26664,F920573761,H8B040E1,26,Friday,Afternoon,02:00,68,"['Bute', 'Kelvin Gallery']","[230, 230]"
26665,F920573761,H8B045E1,23,Thursday,Afternoon,02:00,63,"['Fore', 'James Watt Design Studio B', 'Senate', 'Randolph']","[64, 69, 80, 85]"
26666,F920573761,H8C019E1,19,Wednesday,Morning,02:00,58,['Fore'],[64]
26667,F920573761,H8C039E1,1,Wednesday,Morning,02:00,69,['Hunter East'],[195]
26668,F920577194,H33CONE1,4,Thursday,Morning,02:00,78,['Randolph'],[85]
26669,F920577194,H33MI2E1,22,Thursday,Morning,02:00,75,['OTC'],[110]
26670,F920577194,H3BFM2E1,17,Tuesday,Afternoon,01:00,65,['Hunter West'],[195]
26671,F920577194,H3BFM2E2,24,Thursday,Evening,01:00,65,['James Watt Design Studio B'],[69]
26672,F920577194,H3BMDYE1,26,Friday,Afternoon,02:00,106,['OTC'],[110]
26673,F920577194,H3CENIE1,13,Monday,Morning,02:00,42,"['James Watt Design Studio B', 'Rankine 630']","[69, 55]"
