,student_code,exam_code,slot_index,day,type,duration,total_students,rooms,rooms_capacity
25420,D946549137,C41101E1,22,Thursday,Morning,02:00,102,['Kelvin Gallery'],[230]
25421,D946549137,C71101E1,5,Thursday,Afternoon,02:00,205,['Bute'],[230]
25422,D946682869,F11I02E1,23,Thursday,Afternoon,02:00,110,"['St Andrews Gym Hall', 'Hunter West']","[110, 195]"
25423,D946682869,F11O02E1,16,Tuesday,Morning,02:00,112,"['Hunter East', 'Kelvin Hall']","[195, 500]"
25424,D946682869,F11P02E1,25,Friday,Morning,02:00,129,['Kelvin Hall'],[500]
25425,D946682869,G111GBE1,20,Wednesday,Afternoon,02:00,222,['Kelvin Hall'],[500]
25426,D946682869,L11140E1,5,Thursday,Afternoon,01:30,32,['Randolph'],[85]
25427,D946947735,C11101E1,2,Wednesday,Afternoon,02:00,145,['Hunter East'],[195]
25428,D946947735,C11105E1,20,Wednesday,Afternoon,02:00,163,"['Bute', 'Kelvin Gallery']","[230, 230]"
25429,D946947735,C71101E1,5,Thursday,Afternoon,02:00,205,['Bute'],[230]
25430,D946947735,F311X1E1,22,Thursday,Morning,01:00,37,['Kelvin Blg Rm 220'],[50]
25431,D946947735,F311X4E1,1,Wednesday,Morning,01:00,67,['Kelvin Hall'],[500]
25432,D946973583,C11101E1,2,Wednesday,Afternoon,02:00,145,['Hunter East'],[195]
25433,D946973583,C11105E1,20,Wednesday,Afternoon,02:00,163,"['Bute', 'Kelvin Gallery']","[230, 230]"
25434,D946973583,C71101E1,5,Thursday,Afternoon,02:00,205,['Bute'],[230]
25435,D946973583,L81122E1,23,Thursday,Afternoon,02:00,104,['OTC'],[110]
25436,D947329037,B11102E1,4,Thursday,Morning,02:00,110,['Kelvin Gallery'],[230]
25437,D947329037,F11I02E1,23,Thursday,Afternoon,02:00,110,"['St Andrews Gym Hall', 'Hunter West']","[110, 195]"
25438,D947329037,F11O02E1,16,Tuesday,Morning,02:00,112,"['Hunter East', 'Kelvin Hall']","[195, 500]"
25439,D947329037,F11P02E1,25,Friday,Morning,02:00,129,['Kelvin Hall'],[500]
25440,D947329037,G111GBE1,20,Wednesday,Afternoon,02:00,222,['Kelvin Hall'],[500]
25441,D947672232,C11101E1,2,Wednesday,Afternoon,02:00,145,['Hunter East'],[195]
25442,D947672232,C11105E1,20,Wednesday,Afternoon,02:00,163,"['Bute', 'Kelvin Gallery']","[230, 230]"
25443,D947672232,C71101E1,5,Thursday,Afternoon,02:00,205,['Bute'],[230]
25444,D949000154,H22G06E1,23,Thursday,Afternoon,02:00,9,['John McIntyre Rm 201'],[100]
25445,D949000154,L82120E1,15,Monday,Evening,01:30,46,['WILT 112'],[50]
25446,D949000154,L82125E1,11,Saturday,Afternoon,02:00,83,['St Andrews Gym Hall'],[110]
25447,F891232849,H3CPOEE1,7,Friday,Morning,02:00,38,['Hunter West'],[195]
25448,F891232849,H63122E1,26,Friday,Afternoon,02:00,97,"['St Andrews Gym Hall', 'Hunter West']","[110, 195]"
25449,F891232849,H7BEGDE1,11,Saturday,Afternoon,02:00,65,['Bute'],[230]
25450,F891232849,J5CCRME1,4,Thursday,Morning,02:00,25,['Kelvin Blg Rm 323/324'],[50]
25451,F891232849,J5CMUSE1,1,Wednesday,Morning,02:00,46,['Kelvin Blg Rm 220'],[50]
25452,F891841342,H3BMDYE1,19,Wednesday,Morning,02:00,106,['OTC'],[110]
25453,F891841342,H3BMS2E1,8,Friday,Afternoon,02:00,124,['Bute'],[230]
25454,F891841342,HGBEM3E1,4,Thursday,Morning,02:00,340,['Kelvin Hall'],[500]
25455,F903172237,H7CEPDE1,22,Thursday,Morning,02:00,21,['Gilbert Scott Conf Suite Rm 355 (no lift)'],[30]
25456,F903172237,H7CFOOE1,26,Friday,Afternoon,02:00,41,['Senate'],[80]
25457,F903172237,H7CHCME1,19,Wednesday,Morning,02:00,25,['Kelvin Blg Rm 323/324'],[50]
25458,F903172237,H7CMSGE1,4,Thursday,Morning,02:00,66,"['Kelvin Hall', 'James Watt Design Studio B', 'Senate']","[500, 69, 80]"
25459,F903172237,H7CORGE1,1,Wednesday,Morning,02:00,22,['James Watt Design Studio A'],[54]
25460,F903424033,J1C106E1,19,Wednesday,Morning,02:00,20,['St Andrews Gym Hall'],[110]
25461,F903424033,J1C116E1,11,Saturday,Afternoon,02:00,10,['Senate'],[80]
25462,F903424033,J1C122E1,25,Friday,Morning,02:00,10,['Senate'],[80]
25463,F903424033,J1C125E1,22,Thursday,Morning,03:00,11,['Hunter East'],[195]
25464,F903424033,J1C205E1,14,Monday,Afternoon,02:00,11,['WILTF'],[60]
25465,F903934772,H2CT01E1,1,Wednesday,Morning,02:00,95,"['St Andrews Gym Hall', 'John McIntyre Rm 201']","[110, 100]"
25466,F903934772,J1C111E1,5,Thursday,Afternoon,02:00,35,['Gilbert Scott Conf Suite Rm 356'],[40]
25467,F903934772,J1C112E1,22,Thursday,Morning,02:00,37,['Senate'],[80]
25468,F903934772,J1C119E1,25,Friday,Morning,02:00,40,['Senate'],[80]
25469,F903934772,J5CCRME1,4,Thursday,Morning,02:00,25,['Kelvin Blg Rm 323/324'],[50]
25470,F903968755,H8C001E1,4,Thursday,Morning,02:00,32,['Gilbert Scott Conf Suite Rm 356'],[40]
25471,F903968755,H8C002E1,1,Wednesday,Morning,02:00,33,['Gilbert Scott Conf Suite Rm 250'],[40]
25472,F903968755,H8C019E1,20,Wednesday,Afternoon,02:00,58,['OTC'],[110]
25473,F903968755,H8C043E1,17,Tuesday,Afternoon,02:00,34,"['OTC', 'Gilbert Scott Conf Suite Rm 253']","[110, 40]"
25474,F903968755,HGCEMME1,14,Monday,Afternoon,02:00,90,['Hunter West'],[195]
25475,F903989602,H53171E1,16,Tuesday,Morning,02:00,105,['Kelvin Hall'],[500]
25476,F903989602,H63122E1,26,Friday,Afternoon,02:00,97,"['St Andrews Gym Hall', 'Hunter West']","[110, 195]"
25477,F903989602,H6C152E1,27,Friday,Evening,01:00,44,['Rankine 629'],[53]
25478,F903989602,H6C162E1,7,Friday,Morning,02:00,60,['Bute'],[230]
25479,F903989602,HGCEMBE1,20,Wednesday,Afternoon,02:00,38,['Hunter West'],[195]
25480,F903989602,LK44FAE1,13,Monday,Morning,03:00,32,['Kelvin Hall'],[500]
25481,F904173905,J5CCCEE1,23,Thursday,Afternoon,02:00,29,"['WILTF', 'Kelvin Blg Rm 323/324']","[60, 50]"
25482,F904173905,J5CMUSE1,1,Wednesday,Morning,02:00,46,['Kelvin Blg Rm 220'],[50]
25483,F904437449,H7CCNGE1,17,Tuesday,Afternoon,02:00,25,['Randolph'],[85]
25484,F904437449,H7CFAME1,10,Saturday,Morning,02:00,43,['Bute'],[230]
25485,F904437449,J5CCCEE1,23,Thursday,Afternoon,02:00,29,"['WILTF', 'Kelvin Blg Rm 323/324']","[60, 50]"
25486,F904437449,J5CCRME1,4,Thursday,Morning,02:00,25,['Kelvin Blg Rm 323/324'],[50]
25487,F904437449,J5CMUSE1,1,Wednesday,Morning,02:00,46,['Kelvin Blg Rm 220'],[50]
25488,F904580354,H23C20E1,7,Friday,Morning,02:00,47,['Randolph'],[85]
25489,F904580354,H2CM04E1,8,Friday,Afternoon,02:00,81,"['Randolph', 'John McIntyre Rm 201']","[85, 100]"
25490,F904580354,H2CP01E1,17,Tuesday,Afternoon,02:00,71,['Kelvin Hall'],[500]
25491,F904580354,H2CS06E1,10,Saturday,Morning,02:00,50,['Kelvin Gallery'],[230]
25492,F904580354,H2CT01E1,1,Wednesday,Morning,02:00,95,"['St Andrews Gym Hall', 'John McIntyre Rm 201']","[110, 100]"
25493,F904580354,HGCEMME1,14,Monday,Afternoon,02:00,90,['Hunter West'],[195]
25494,F904698187,H52110E1,5,Thursday,Afternoon,02:00,90,['Hunter West'],[195]
25495,F904698187,H5C112E1,10,Saturday,Morning,02:00,26,['Kelvin Blg Rm 323/324'],[50]
25496,F904698187,H5C142E1,1,Wednesday,Morning,02:00,31,['Kelvin Hall'],[500]
25497,F904698187,LK10IAE1,16,Tuesday,Morning,01:00,53,['Rankine 629'],[53]
25498,F904784664,H63122E1,26,Friday,Afternoon,02:00,97,"['St Andrews Gym Hall', 'Hunter West']","[110, 195]"
25499,F904784664,H6C162E1,7,Friday,Morning,02:00,60,['Bute'],[230]
25500,F904784664,HG3J5BE1,11,Saturday,Afternoon,02:00,14,['Gilbert Scott Conf Suite Rm 356'],[40]
25501,F905167240,H2CH05E1,26,Friday,Afternoon,02:00,92,['Hunter East'],[195]
25502,F905167240,H2CM04E1,8,Friday,Afternoon,02:00,81,"['Randolph', 'John McIntyre Rm 201']","[85, 100]"
25503,F905167240,H2CP01E1,17,Tuesday,Afternoon,02:00,71,['Kelvin Hall'],[500]
25504,F905167240,H2CS05E1,25,Friday,Morning,02:00,39,['Sir Charles Wilson'],[60]
25505,F905167240,H2CS06E1,10,Saturday,Morning,02:00,50,['Kelvin Gallery'],[230]
25506,F905167240,H51200E1,19,Wednesday,Morning,02:00,71,['Kelvin Hall'],[500]
25507,F913151550,H3CPOEE1,7,Friday,Morning,02:00,38,['Hunter West'],[195]
25508,F913151550,H7CFOOE1,26,Friday,Afternoon,02:00,41,['Senate'],[80]
25509,F913151550,H7CMSGE1,4,Thursday,Morning,02:00,66,"['Kelvin Hall', 'James Watt Design Studio B', 'Senate']","[500, 69, 80]"
25510,F913151550,H7CORGE1,1,Wednesday,Morning,02:00,22,['James Watt Design Studio A'],[54]
25511,F913151550,H7CSERE1,11,Saturday,Afternoon,02:00,20,['Joseph Black A504'],[25]
25512,F913176782,H7CFOOE1,26,Friday,Afternoon,02:00,41,['Senate'],[80]
25513,F913176782,H8C001E1,4,Thursday,Morning,02:00,32,['Gilbert Scott Conf Suite Rm 356'],[40]
25514,F913176782,H8C002E1,1,Wednesday,Morning,02:00,33,['Gilbert Scott Conf Suite Rm 250'],[40]
25515,F913176782,H8C019E1,20,Wednesday,Afternoon,02:00,58,['OTC'],[110]
25516,F913176782,H8C043E1,17,Tuesday,Afternoon,02:00,34,"['OTC', 'Gilbert Scott Conf Suite Rm 253']","[110, 40]"
25517,F913254208,H24C20E1,4,Thursday,Morning,02:00,15,['St Andrews Rm 237'],[30]
25518,F913254208,H2CH05E1,26,Friday,Afternoon,02:00,92,['Hunter East'],[195]
25519,F913254208,H2CP01E1,17,Tuesday,Afternoon,02:00,71,['Kelvin Hall'],[500]
25520,F913254208,H2CS05E1,25,Friday,Morning,02:00,39,['Sir Charles Wilson'],[60]
25521,F913254208,LK44FAE1,13,Monday,Morning,03:00,32,['Kelvin Hall'],[500]
25522,F913326022,H7CAMFE1,14,Monday,Afternoon,02:00,30,['Gilbert Scott Conf Suite Rm 250'],[40]
25523,F913326022,H7CSURE1,5,Thursday,Afternoon,02:00,17,['St Andrews Rm 237'],[30]
25524,F913326022,J5CCCEE1,23,Thursday,Afternoon,02:00,29,"['WILTF', 'Kelvin Blg Rm 323/324']","[60, 50]"
25525,F913326022,J5CMUSE1,1,Wednesday,Morning,02:00,46,['Kelvin Blg Rm 220'],[50]
25526,F913345447,H3CNUEE1,23,Thursday,Afternoon,02:00,33,['John McIntyre Rm 208'],[40]
25527,F913345447,H8C001E1,4,Thursday,Morning,02:00,32,['Gilbert Scott Conf Suite Rm 356'],[40]
25528,F913345447,H8C002E1,1,Wednesday,Morning,02:00,33,['Gilbert Scott Conf Suite Rm 250'],[40]
25529,F913345447,H8C019E1,20,Wednesday,Afternoon,02:00,58,['OTC'],[110]
25530,F913345447,H8C043E1,17,Tuesday,Afternoon,02:00,34,"['OTC', 'Gilbert Scott Conf Suite Rm 253']","[110, 40]"
25531,F913408052,H53171E1,16,Tuesday,Morning,02:00,105,['Kelvin Hall'],[500]
25532,F913408052,H6C152E1,27,Friday,Evening,01:00,44,['Rankine 629'],[53]
25533,F913408052,H6C162E1,7,Friday,Morning,02:00,60,['Bute'],[230]
25534,F913408052,LK10SAE1,9,Friday,Evening,01:00,74,['Senate'],[80]
25535,F913408052,LK44GAE1,20,Wednesday,Afternoon,03:00,11,['Sir Charles Wilson'],[60]
25536,F913520239,H24C20E1,4,Thursday,Morning,02:00,15,['St Andrews Rm 237'],[30]
25537,F913520239,H2CH05E1,26,Friday,Afternoon,02:00,92,['Hunter East'],[195]
25538,F913520239,H2CM04E1,8,Friday,Afternoon,02:00,81,"['Randolph', 'John McIntyre Rm 201']","[85, 100]"
25539,F913520239,H2CP01E1,17,Tuesday,Afternoon,02:00,71,['Kelvin Hall'],[500]
25540,F913520239,H2CS05E1,25,Friday,Morning,02:00,39,['Sir Charles Wilson'],[60]
25541,F913617805,J1C106E1,19,Wednesday,Morning,02:00,20,['St Andrews Gym Hall'],[110]
25542,F913617805,J1C116E1,11,Saturday,Afternoon,02:00,10,['Senate'],[80]
25543,F913617805,J1C122E1,25,Friday,Morning,02:00,10,['Senate'],[80]
25544,F913617805,J1C125E1,22,Thursday,Morning,03:00,11,['Hunter East'],[195]
25545,F913617805,J1C205E1,14,Monday,Afternoon,02:00,11,['WILTF'],[60]
25546,F913989654,H6C133E1,17,Tuesday,Afternoon,02:00,34,['Kelvin Gallery'],[230]
25547,F913989654,H6C152E1,27,Friday,Evening,01:00,44,['Rankine 629'],[53]
25548,F913989654,H6C162E1,7,Friday,Morning,02:00,60,['Bute'],[230]
25549,F913989654,LK10JAE1,1,Wednesday,Morning,01:00,58,['Senate'],[80]
25550,F913989654,LK44FAE1,13,Monday,Morning,03:00,32,['Kelvin Hall'],[500]
25551,F914046813,H7CEPDE1,22,Thursday,Morning,02:00,21,['Gilbert Scott Conf Suite Rm 355 (no lift)'],[30]
25552,F914046813,H7CFAME1,10,Saturday,Morning,02:00,43,['Bute'],[230]
25553,F914046813,H7CFOOE1,26,Friday,Afternoon,02:00,41,['Senate'],[80]
25554,F914046813,H7CHCME1,19,Wednesday,Morning,02:00,25,['Kelvin Blg Rm 323/324'],[50]
25555,F914046813,H7CMSGE1,4,Thursday,Morning,02:00,66,"['Kelvin Hall', 'James Watt Design Studio B', 'Senate']","[500, 69, 80]"
25556,F914528803,H24C20E1,4,Thursday,Morning,02:00,15,['St Andrews Rm 237'],[30]
25557,F914528803,H2CG03E1,11,Saturday,Afternoon,02:00,43,['OTC'],[110]
25558,F914528803,H2CH05E1,26,Friday,Afternoon,02:00,92,['Hunter East'],[195]
25559,F914528803,H2CP01E1,17,Tuesday,Afternoon,02:00,71,['Kelvin Hall'],[500]
25560,F914528803,H2CT01E1,1,Wednesday,Morning,02:00,95,"['St Andrews Gym Hall', 'John McIntyre Rm 201']","[110, 100]"
25561,F914528803,H72IRNE1,20,Wednesday,Afternoon,02:00,68,['St Andrews Gym Hall'],[110]
25562,F914545718,H53171E1,16,Tuesday,Morning,02:00,105,['Kelvin Hall'],[500]
25563,F914545718,H63122E1,26,Friday,Afternoon,02:00,97,"['St Andrews Gym Hall', 'Hunter West']","[110, 195]"
25564,F914545718,H6C152E1,27,Friday,Evening,01:00,44,['Rankine 629'],[53]
25565,F914545718,H6C162E1,7,Friday,Morning,02:00,60,['Bute'],[230]
25566,F914545718,N1A402E1,4,Thursday,Morning,02:00,83,['Bute'],[230]
25567,F916002000,H53171E1,16,Tuesday,Morning,02:00,105,['Kelvin Hall'],[500]
25568,F916002000,H63122E1,26,Friday,Afternoon,02:00,97,"['St Andrews Gym Hall', 'Hunter West']","[110, 195]"
25569,F916002000,H6C133E1,17,Tuesday,Afternoon,02:00,34,['Kelvin Gallery'],[230]
25570,F916002000,H6C162E1,7,Friday,Morning,02:00,60,['Bute'],[230]
25571,F916002000,HGCEMBE1,20,Wednesday,Afternoon,02:00,38,['Hunter West'],[195]
25572,F916017211,H33CONE1,26,Friday,Afternoon,02:00,78,['Hunter East'],[195]
25573,F916017211,H33MI2E1,8,Friday,Afternoon,02:00,75,['Kelvin Gallery'],[230]
25574,F916017211,H3CDMSE1,5,Thursday,Afternoon,03:00,49,['James Watt Design Studio A'],[54]
25575,F916017211,H3CENIE1,4,Thursday,Morning,02:00,42,"['John McIntyre Rm 201', 'Kelvin Hall']","[100, 500]"
25576,F916017211,HGCEMME1,14,Monday,Afternoon,02:00,90,['Hunter West'],[195]
25577,F916063931,H3CNUEE1,23,Thursday,Afternoon,02:00,33,['John McIntyre Rm 208'],[40]
25578,F916063931,H8C001E1,4,Thursday,Morning,02:00,32,['Gilbert Scott Conf Suite Rm 356'],[40]
25579,F916063931,H8C002E1,1,Wednesday,Morning,02:00,33,['Gilbert Scott Conf Suite Rm 250'],[40]
25580,F916063931,H8C019E1,20,Wednesday,Afternoon,02:00,58,['OTC'],[110]
25581,F916063931,H8C043E1,17,Tuesday,Afternoon,02:00,34,"['OTC', 'Gilbert Scott Conf Suite Rm 253']","[110, 40]"
25582,F916071394,H7CFOOE1,26,Friday,Afternoon,02:00,41,['Senate'],[80]
25583,F916071394,H8C001E1,4,Thursday,Morning,02:00,32,['Gilbert Scott Conf Suite Rm 356'],[40]
25584,F916071394,H8C002E1,1,Wednesday,Morning,02:00,33,['Gilbert Scott Conf Suite Rm 250'],[40]
25585,F916071394,H8C043E1,17,Tuesday,Afternoon,02:00,34,"['OTC', 'Gilbert Scott Conf Suite Rm 253']","[110, 40]"
25586,F916071394,LKB2GAE1,23,Thursday,Afternoon,01:00,24,['Randolph'],[85]
25587,F916080156,H24C20E1,4,Thursday,Morning,02:00,15,['St Andrews Rm 237'],[30]
25588,F916080156,H2CG03E1,11,Saturday,Afternoon,02:00,43,['OTC'],[110]
25589,F916080156,H2CS05E1,25,Friday,Morning,02:00,39,['Sir Charles Wilson'],[60]
25590,F916080156,H2CT01E1,1,Wednesday,Morning,02:00,95,"['St Andrews Gym Hall', 'John McIntyre Rm 201']","[110, 100]"
25591,F916080156,H2CV03E1,19,Wednesday,Morning,02:00,16,"['St Andrews Rm 234', 'Joseph Black A504', 'Kelvin Blg Rm 220']","[40, 25, 50]"
25592,F916080156,K1AHWAE2,27,Friday,Evening,00:50,58,['Fore'],[64]
25593,F916080156,K1ATS1E1,8,Friday,Afternoon,02:00,54,['James Watt Design Studio B'],[69]
25594,F916083179,H3CNUEE1,23,Thursday,Afternoon,02:00,33,['John McIntyre Rm 208'],[40]
25595,F916083179,H8C001E1,4,Thursday,Morning,02:00,32,['Gilbert Scott Conf Suite Rm 356'],[40]
25596,F916083179,H8C002E1,1,Wednesday,Morning,02:00,33,['Gilbert Scott Conf Suite Rm 250'],[40]
25597,F916083179,H8C043E1,17,Tuesday,Afternoon,02:00,34,"['OTC', 'Gilbert Scott Conf Suite Rm 253']","[110, 40]"
25598,F916083179,HGCEMME1,14,Monday,Afternoon,02:00,90,['Hunter West'],[195]
25599,F916105688,H24C20E1,4,Thursday,Morning,02:00,15,['St Andrews Rm 237'],[30]
25600,F916105688,H2CH05E1,26,Friday,Afternoon,02:00,92,['Hunter East'],[195]
25601,F916105688,H2CM04E1,8,Friday,Afternoon,02:00,81,"['Randolph', 'John McIntyre Rm 201']","[85, 100]"
25602,F916105688,H2CP01E1,17,Tuesday,Afternoon,02:00,71,['Kelvin Hall'],[500]
25603,F916105688,H2CT01E1,1,Wednesday,Morning,02:00,95,"['St Andrews Gym Hall', 'John McIntyre Rm 201']","[110, 100]"
25604,F916116732,H72LOGE1,7,Friday,Morning,02:00,23,['St Andrews Rm 237'],[30]
25605,F916116732,H7CFOOE1,26,Friday,Afternoon,02:00,41,['Senate'],[80]
25606,F916116732,H8C001E1,4,Thursday,Morning,02:00,32,['Gilbert Scott Conf Suite Rm 356'],[40]
25607,F916116732,H8C002E1,1,Wednesday,Morning,02:00,33,['Gilbert Scott Conf Suite Rm 250'],[40]
25608,F916116732,H8C043E1,17,Tuesday,Afternoon,02:00,34,"['OTC', 'Gilbert Scott Conf Suite Rm 253']","[110, 40]"
25609,F916123143,H51200E1,19,Wednesday,Morning,02:00,71,['Kelvin Hall'],[500]
25610,F916123143,H5C142E1,1,Wednesday,Morning,02:00,31,['Kelvin Hall'],[500]
25611,F916123143,H7BMOQE1,14,Monday,Afternoon,02:00,120,['Hunter East'],[195]
25612,F916123143,H7CFAME1,10,Saturday,Morning,02:00,43,['Bute'],[230]
25613,F916123143,HGCEMBE1,20,Wednesday,Afternoon,02:00,38,['Hunter West'],[195]
25614,F916128735,H23C20E1,7,Friday,Morning,02:00,47,['Randolph'],[85]
25615,F916128735,H2CG03E1,11,Saturday,Afternoon,02:00,43,['OTC'],[110]
25616,F916128735,H2CH04E1,14,Monday,Afternoon,02:00,17,['Kelvin Hall'],[500]
25617,F916128735,H2CS05E1,25,Friday,Morning,02:00,39,['Sir Charles Wilson'],[60]
25618,F916139421,H24C20E1,4,Thursday,Morning,02:00,15,['St Andrews Rm 237'],[30]
25619,F916139421,H2CG03E1,11,Saturday,Afternoon,02:00,43,['OTC'],[110]
25620,F916139421,H2CH05E1,26,Friday,Afternoon,02:00,92,['Hunter East'],[195]
25621,F916139421,H2CS06E1,10,Saturday,Morning,02:00,50,['Kelvin Gallery'],[230]
25622,F916139421,H2CT01E1,1,Wednesday,Morning,02:00,95,"['St Andrews Gym Hall', 'John McIntyre Rm 201']","[110, 100]"
25623,F916139421,H2CV03E1,19,Wednesday,Morning,02:00,16,"['St Andrews Rm 234', 'Joseph Black A504', 'Kelvin Blg Rm 220']","[40, 25, 50]"
25624,F916148674,H7CEPDE1,22,Thursday,Morning,02:00,21,['Gilbert Scott Conf Suite Rm 355 (no lift)'],[30]
25625,F916148674,H7CFOOE1,26,Friday,Afternoon,02:00,41,['Senate'],[80]
25626,F916148674,H7CHCME1,19,Wednesday,Morning,02:00,25,['Kelvin Blg Rm 323/324'],[50]
25627,F916148674,H7CMSGE1,4,Thursday,Morning,02:00,66,"['Kelvin Hall', 'James Watt Design Studio B', 'Senate']","[500, 69, 80]"
25628,F916158972,H7CAMFE1,14,Monday,Afternoon,02:00,30,['Gilbert Scott Conf Suite Rm 250'],[40]
25629,F916158972,H7CFAME1,10,Saturday,Morning,02:00,43,['Bute'],[230]
25630,F916158972,H7CFOOE1,26,Friday,Afternoon,02:00,41,['Senate'],[80]
25631,F916158972,H7CMSGE1,4,Thursday,Morning,02:00,66,"['Kelvin Hall', 'James Watt Design Studio B', 'Senate']","[500, 69, 80]"
25632,F916158972,H7CSIME1,25,Friday,Morning,02:00,12,['Rankine 629'],[53]
25633,F916185244,H24C20E1,4,Thursday,Morning,02:00,15,['St Andrews Rm 237'],[30]
25634,F916185244,H2CG03E1,11,Saturday,Afternoon,02:00,43,['OTC'],[110]
25635,F916185244,H2CP01E1,17,Tuesday,Afternoon,02:00,71,['Kelvin Hall'],[500]
25636,F916185244,H2CS06E1,10,Saturday,Morning,02:00,50,['Kelvin Gallery'],[230]
25637,F916185244,L83120E1,20,Wednesday,Afternoon,02:00,14,['Kelvin Blg Rm 323/324'],[50]
25638,F916185244,N1A104E1,6,Thursday,Evening,01:30,62,['Bute'],[230]
25639,F916208174,H2CH05E1,26,Friday,Afternoon,02:00,92,['Hunter East'],[195]
25640,F916208174,H2CS05E1,25,Friday,Morning,02:00,39,['Sir Charles Wilson'],[60]
25641,F916208174,H2CS06E1,10,Saturday,Morning,02:00,50,['Kelvin Gallery'],[230]
25642,F916208174,H2CV03E1,19,Wednesday,Morning,02:00,16,"['St Andrews Rm 234', 'Joseph Black A504', 'Kelvin Blg Rm 220']","[40, 25, 50]"
25643,F916208174,LK44FAE1,13,Monday,Morning,03:00,32,['Kelvin Hall'],[500]
25644,F916221209,H3CNUEE1,23,Thursday,Afternoon,02:00,33,['John McIntyre Rm 208'],[40]
25645,F916221209,H8C001E1,4,Thursday,Morning,02:00,32,['Gilbert Scott Conf Suite Rm 356'],[40]
25646,F916221209,H8C002E1,1,Wednesday,Morning,02:00,33,['Gilbert Scott Conf Suite Rm 250'],[40]
25647,F916221209,H8C043E1,17,Tuesday,Afternoon,02:00,34,"['OTC', 'Gilbert Scott Conf Suite Rm 253']","[110, 40]"
25648,F916221209,HGCEMME1,14,Monday,Afternoon,02:00,90,['Hunter West'],[195]
25649,F916234760,H72LOGE1,7,Friday,Morning,02:00,23,['St Andrews Rm 237'],[30]
25650,F916234760,H8C001E1,4,Thursday,Morning,02:00,32,['Gilbert Scott Conf Suite Rm 356'],[40]
25651,F916234760,H8C002E1,1,Wednesday,Morning,02:00,33,['Gilbert Scott Conf Suite Rm 250'],[40]
25652,F916234760,H8C043E1,17,Tuesday,Afternoon,02:00,34,"['OTC', 'Gilbert Scott Conf Suite Rm 253']","[110, 40]"
25653,F916252649,H8C001E1,4,Thursday,Morning,02:00,32,['Gilbert Scott Conf Suite Rm 356'],[40]
25654,F916252649,H8C002E1,1,Wednesday,Morning,02:00,33,['Gilbert Scott Conf Suite Rm 250'],[40]
25655,F916252649,H8C019E1,20,Wednesday,Afternoon,02:00,58,['OTC'],[110]
25656,F916252649,H8C043E1,17,Tuesday,Afternoon,02:00,34,"['OTC', 'Gilbert Scott Conf Suite Rm 253']","[110, 40]"
25657,F916252649,HGCEMME1,14,Monday,Afternoon,02:00,90,['Hunter West'],[195]
25658,F916255558,H2CH04E1,14,Monday,Afternoon,02:00,17,['Kelvin Hall'],[500]
25659,F916255558,H2CH05E1,26,Friday,Afternoon,02:00,92,['Hunter East'],[195]
25660,F916255558,H2CM04E1,8,Friday,Afternoon,02:00,81,"['Randolph', 'John McIntyre Rm 201']","[85, 100]"
25661,F916255558,H2CS05E1,25,Friday,Morning,02:00,39,['Sir Charles Wilson'],[60]
25662,F916255558,LK44FAE1,13,Monday,Morning,03:00,32,['Kelvin Hall'],[500]
25663,F916270861,H8C001E1,4,Thursday,Morning,02:00,32,['Gilbert Scott Conf Suite Rm 356'],[40]
25664,F916270861,H8C002E1,1,Wednesday,Morning,02:00,33,['Gilbert Scott Conf Suite Rm 250'],[40]
25665,F916270861,H8C019E1,20,Wednesday,Afternoon,02:00,58,['OTC'],[110]
25666,F916270861,H8C043E1,17,Tuesday,Afternoon,02:00,34,"['OTC', 'Gilbert Scott Conf Suite Rm 253']","[110, 40]"
25667,F916270861,HGCEMME1,14,Monday,Afternoon,02:00,90,['Hunter West'],[195]
25668,F916283610,H2CG03E1,11,Saturday,Afternoon,02:00,43,['OTC'],[110]
25669,F916283610,H2CH05E1,26,Friday,Afternoon,02:00,92,['Hunter East'],[195]
25670,F916283610,H2CP01E1,17,Tuesday,Afternoon,02:00,71,['Kelvin Hall'],[500]
25671,F916283610,H2CT01E1,1,Wednesday,Morning,02:00,95,"['St Andrews Gym Hall', 'John McIntyre Rm 201']","[110, 100]"
25672,F916283610,HGCEMME1,14,Monday,Afternoon,02:00,90,['Hunter West'],[195]
25673,F916313836,H3CPOEE1,7,Friday,Morning,02:00,38,['Hunter West'],[195]
25674,F916313836,H7CFAME1,10,Saturday,Morning,02:00,43,['Bute'],[230]
25675,F916313836,H7CFOOE1,26,Friday,Afternoon,02:00,41,['Senate'],[80]
25676,F916313836,H7CHCME1,19,Wednesday,Morning,02:00,25,['Kelvin Blg Rm 323/324'],[50]
25677,F916313836,H7CMSGE1,4,Thursday,Morning,02:00,66,"['Kelvin Hall', 'James Watt Design Studio B', 'Senate']","[500, 69, 80]"
25678,F916313836,LK10JAE1,1,Wednesday,Morning,01:00,58,['Senate'],[80]
25679,F916319964,H8C001E1,4,Thursday,Morning,02:00,32,['Gilbert Scott Conf Suite Rm 356'],[40]
25680,F916319964,H8C002E1,1,Wednesday,Morning,02:00,33,['Gilbert Scott Conf Suite Rm 250'],[40]
25681,F916319964,H8C019E1,20,Wednesday,Afternoon,02:00,58,['OTC'],[110]
25682,F916319964,H8C043E1,17,Tuesday,Afternoon,02:00,34,"['OTC', 'Gilbert Scott Conf Suite Rm 253']","[110, 40]"
