,0,1,2,3,4,5,6,7,8,9
442,LK44SAE1,8,True,Gilbert Scott Conf Suite Rm 356,180,790.0,4,9,40,"[True, True, True, True, True, False, True, True, True, True, True, False, True, True, False, True, True, False, True, True, False, True, True, False, True, True, True]"
443,LKA1FAE1,1,True,Kelvin Gallery,120,1242.0,4,141,230,"[True, True, False, True, True, False, True, True, False, True, True, False, True, True, False, True, True, False, True, True, False, True, True, False, True, True, True]"
444,LKA1GAE1,1,True,WILT 112,120,1050.0,4,48,50,"[True, True, True, True, True, False, True, True, True, True, True, False, True, True, False, True, True, False, True, True, True, True, True, True, True, True, True]"
445,LKA1JAE1,17,True,Rankine 629,120,334.0,3,6,53,"[True, True, True, True, False, False, True, True, True, True, True, False, True, True, False, True, True, False, True, True, True, True, True, True, True, True, True]"
446,LKA1RAE1,20,True,59 Oakfield Ave Rm 302 (no lift),120,786.0,4,9,10,"[True, True, True, True, True, False, True, True, True, True, True, False, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True]"
447,LKA1SAE1,10,True,Gilbert Scott Conf Suite Rm 356,120,922.0,4,21,40,"[True, True, True, True, True, False, True, True, True, True, True, False, True, True, False, True, True, False, True, True, False, True, True, False, True, True, True]"
448,LKB2FAE1,1,True,Rankine 630,60,1058.0,4,50,55,"[True, True, True, True, False, False, True, True, False, True, True, False, True, True, False, True, True, False, True, True, False, True, True, False, True, True, True]"
449,LKB2GAE1,18,True,Joseph Black C407 (no lift),60,940.0,4,24,25,"[True, True, True, True, True, False, True, True, True, True, True, False, True, True, False, True, True, True, True, True, True, True, True, True, True, True, True]"
450,LKB2JAE1,1,True,Gilbert Scott Conf Suite Rm 251,60,744.0,4,5,15,"[True, True, True, True, True, False, True, True, True, True, True, False, True, True, True, True, True, True, True, True, False, True, True, True, True, True, True]"
451,LKB2SAE1,9,True,Rankine 630,60,348.0,3,9,55,"[True, True, True, True, False, False, True, True, False, True, True, False, True, True, False, True, True, False, True, True, False, True, True, False, True, True, True]"
452,LKC3FAE1,3,True,James Watt Design Studio A,180,1066.0,4,51,54,"[True, True, True, True, True, False, True, True, False, True, True, False, True, True, False, True, True, False, True, True, False, True, True, False, True, True, True]"
453,LKC3GAE1,19,True,Joseph Black C407 (no lift),180,932.0,4,22,25,"[True, True, True, True, True, False, True, True, True, True, True, False, True, True, False, True, True, True, True, True, True, True, True, True, True, True, True]"
454,LKC3RAE1,26,True,59 Oakfield Ave Rm 302 (no lift),180,1264.0,5,1,10,"[True, True, True, True, True, False, True, True, True, True, True, False, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True]"
455,LKC3SAE1,1,True,Gilbert Scott Conf Suite Rm 355 (no lift),180,1268.0,5,3,30,"[True, True, True, True, True, False, True, True, True, True, True, False, True, True, True, True, True, True, True, True, False, True, True, True, True, True, True]"
456,M11341E1,2,True,Gilbert Scott Conf Suite Rm 355 (no lift),90,830.0,4,13,30,"[True, True, True, True, True, False, True, True, True, True, True, False, True, True, True, True, True, True, True, True, False, True, True, True, True, True, True]"
457,M11343E1,26,True,James Watt Design Studio A,90,836.0,4,14,54,"[True, True, True, True, True, False, True, True, False, True, True, False, True, True, False, True, True, False, True, True, False, True, True, False, True, True, True]"
458,M11345E1,13,True,Senate,90,1566.0,6,72,80,"[True, True, False, True, True, False, True, True, True, True, True, False, True, True, False, True, True, False, True, True, False, True, True, False, True, True, True]"
459,M11347E1,24,True,John McIntyre Rm 201,90,1480.0,5,80,100,"[True, True, True, True, True, True, True, True, False, True, True, False, True, True, False, True, True, True, True, True, True, True, True, True, True, True, True]"
460,M11351E1,23,True,St Andrews Rm 234,120,1016.0,4,38,40,"[True, True, True, True, True, True, True, True, True, True, True, False, True, True, True, True, True, True, True, True, False, True, True, True, True, True, True]"
461,M11451E1,17,True,St Andrews Rm 227 ,120,566.0,3,40,50,"[True, True, True, True, True, False, True, True, True, True, True, False, True, True, False, True, True, False, True, True, False, True, True, True, True, True, True]"
462,M12353E1,5,True,James Watt Design Studio B,120,636.0,3,64,69,"[True, True, False, True, True, False, True, True, False, True, True, False, True, True, True, True, True, True, True, True, True, True, True, False, True, True, True]"
463,M12365E1,22,True,St Andrews Rm 227 ,120,1028.0,4,41,50,"[True, True, True, True, True, False, True, True, True, True, True, False, True, True, False, True, True, False, True, True, False, True, True, True, True, True, True]"
464,M13367E1,25,True,OTC,120,344.0,3,8,110,"[True, True, True, True, True, True, True, True, False, True, True, False, True, True, False, True, True, False, True, True, True, True, True, False, True, True, True]"
465,M13369E1,19,True,WILT 112,120,570.0,3,41,50,"[True, True, True, True, True, False, True, True, True, True, True, False, True, True, False, True, True, False, True, True, True, True, True, True, True, True, True]"
466,M1B351E1,2,True,St Andrews Rm 234,90,374.0,3,11,40,"[True, True, True, True, True, True, True, True, True, True, True, False, True, True, True, True, True, True, True, True, False, True, True, True, True, True, True]"
467,M1B355E1,2,True,Kelvin Hall,120,520.0,3,29,500,"[True, True, False, True, False, True, True, True, False, True, True, False, True, True, False, True, True, False, True, True, False, True, True, False, True, True, True]"
468,M1B357E1,4,True,Joseph Black C407 (no lift),90,924.0,4,22,25,"[True, True, True, True, True, False, True, True, True, True, True, False, True, True, False, True, True, True, True, True, True, True, True, True, True, True, True]"
469,M1B359E1,11,True,Gilbert Scott Conf Suite Rm 250,120,470.0,3,22,40,"[True, True, True, True, True, False, True, True, True, True, True, False, True, True, True, True, True, True, True, True, False, True, True, True, True, True, True]"
470,M1B363E1,25,True,St Andrews Rm 234,120,560.0,3,37,40,"[True, True, True, True, True, True, True, True, True, True, True, False, True, True, True, True, True, True, True, True, False, True, True, True, True, True, True]"
471,M1B372E1,3,True,Rankine 601,120,544.0,3,33,37,"[True, True, True, True, True, False, True, True, True, True, True, False, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True]"
472,M1B373E1,13,True,Rankine 601,120,228.0,2,34,37,"[True, True, True, True, True, False, True, True, True, True, True, False, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True]"
473,M1B374E1,10,True,Gilbert Scott Conf Suite Rm 250,120,854.0,4,15,40,"[True, True, True, True, True, False, True, True, True, True, True, False, True, True, True, True, True, True, True, True, False, True, True, True, True, True, True]"
474,M1B380E1,17,True,Joseph Black A504,90,430.0,3,17,25,"[True, True, True, True, True, False, True, True, True, True, True, False, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True]"
475,M1B382E1,23,True,Gilbert Scott Conf Suite Rm 253,120,402.0,3,13,40,"[True, True, True, True, True, False, True, True, True, True, True, False, True, True, True, True, True, True, True, True, False, True, True, True, True, True, True]"
476,M31001E1,20,True,Hunter East,120,1252.0,4,171,195,"[True, True, False, True, True, True, True, True, True, True, True, False, True, True, True, True, True, True, True, True, False, True, True, False, True, True, True]"
477,M31006E1,19,True,John McIntyre Rm 201,120,1482.0,5,82,100,"[True, True, True, True, True, True, True, True, False, True, True, False, True, True, False, True, True, True, True, True, True, True, True, True, True, True, True]"
478,M31012E1,11,True,Hunter West,120,1250.0,4,168,195,"[True, True, False, True, True, True, True, True, True, True, True, False, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True]"
479,M33036E1,26,True,Kelvin Blg Rm 323/324,120,368.0,3,10,50,"[True, True, False, True, True, False, True, True, False, True, True, False, True, True, False, True, True, False, True, True, False, True, True, False, True, True, True]"
480,M33042E1,16,True,John McIntyre Rm 201,120,280.0,2,97,100,"[True, True, True, True, True, True, True, True, False, True, True, False, True, True, False, True, True, True, True, True, True, True, True, True, True, True, True]"
481,M33053E1,5,True,Gilbert Scott Conf Suite Rm 253,120,974.0,4,28,40,"[True, True, True, True, True, False, True, True, True, True, True, False, True, True, True, True, True, True, True, True, False, True, True, True, True, True, True]"
482,M33059E1,13,True,Rankine 601,180,988.0,4,30,37,"[True, True, True, True, True, False, True, True, True, True, True, False, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True]"
483,M33060E1,23,True,Randolph,120,1146.0,4,82,85,"[True, True, False, True, False, False, True, True, True, True, True, False, True, True, False, True, True, False, True, True, False, True, True, False, True, True, True]"
484,M33064E1,2,True,St Andrews Gym Hall,120,82.0,1,29,110,"[True, True, True, True, True, True, True, True, False, True, True, False, True, True, False, True, True, False, True, True, False, True, True, False, True, True, True]"
485,M33074E1,4,True,Kelvin Gallery,120,242.0,2,48,230,"[True, True, False, True, True, False, True, True, False, True, True, False, True, True, False, True, True, False, True, True, False, True, True, False, True, True, True]"
486,M3A002E1,19,True,Hunter West,120,1244.0,4,155,195,"[True, True, False, True, True, True, True, True, True, True, True, False, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True]"
487,M3A010E1,22,True,Hunter East,90,706.0,3,187,195,"[True, True, False, True, True, True, True, True, True, True, True, False, True, True, True, True, True, True, True, True, False, True, True, False, True, True, True]"
488,M3A015E1,26,True,Hunter East,90,1256.0,4,176,195,"[True, True, False, True, True, True, True, True, True, True, True, False, True, True, True, True, True, True, True, True, False, True, True, False, True, True, True]"
489,M3A019E1,6,True,Kelvin Blg Rm 323/324,90,1032.0,4,42,50,"[True, True, False, True, True, False, True, True, False, True, True, False, True, True, False, True, True, False, True, True, False, True, True, False, True, True, True]"
490,M3B030E1,15,True,Kelvin Hall,120,116.0,1,184,500,"[True, True, False, True, False, True, True, True, False, True, True, False, True, True, False, True, True, False, True, True, False, True, True, False, True, True, True]"
491,M3B031E1,24,True,Fore,120,262.0,2,58,64,"[True, True, False, True, False, False, True, True, False, True, True, False, True, True, True, True, True, False, True, True, False, True, True, False, True, True, True]"
492,M3B034E1,1,True,John McIntyre Rm 208,120,466.0,3,21,40,"[True, True, True, True, True, False, True, True, False, True, True, False, True, True, False, True, True, False, True, True, False, True, True, False, True, True, True]"
493,M3B043E1,7,True,James Watt Design Studio A,120,106.0,1,51,54,"[True, True, True, True, True, False, True, True, False, True, True, False, True, True, False, True, True, False, True, True, False, True, True, False, True, True, True]"
494,M3B055E1,8,True,James Watt Design Studio B,120,630.0,3,63,69,"[True, True, False, True, True, False, True, True, False, True, True, False, True, True, True, True, True, True, True, True, True, True, True, False, True, True, True]"
495,M3B057E1,25,True,St Andrews Rm 237,120,972.0,4,28,30,"[True, True, True, True, True, False, True, True, True, True, True, False, True, True, True, True, True, True, True, True, False, True, True, True, True, True, True]"
496,M3B062E1,17,True,Sir Charles Wilson,120,392.0,3,12,60,"[True, True, False, True, False, False, True, True, False, True, True, False, True, True, False, True, True, False, True, True, False, True, True, False, True, True, True]"
497,M3B066E1,18,True,Senate,120,658.0,3,76,80,"[True, True, False, True, True, False, True, True, True, True, True, False, True, True, False, True, True, False, True, True, False, True, True, False, True, True, True]"
498,N11102E1,14,True,Hunter West,120,1532.0,5,155,195,"[True, True, False, True, True, True, True, True, True, True, True, False, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True]"
499,N11103E1,7,True,John McIntyre Rm 201,120,1490.0,5,90,100,"[True, True, True, True, True, True, True, True, False, True, True, False, True, True, False, True, True, True, True, True, True, True, True, True, True, True, True]"
500,N12203E1,14,True,OTC,90,1498.0,5,102,110,"[True, True, True, True, True, True, True, True, False, True, True, False, True, True, False, True, True, False, True, True, True, True, True, False, True, True, True]"
501,N12403E1,17,True,Hunter East,120,1142.0,4,81,195,"[True, True, False, True, True, True, True, True, True, True, True, False, True, True, True, True, True, True, True, True, False, True, True, False, True, True, True]"
502,N13301E1,26,True,Gilbert Scott Conf Suite Rm 253,120,456.0,3,20,40,"[True, True, True, True, True, False, True, True, True, True, True, False, True, True, True, True, True, True, True, True, False, True, True, True, True, True, True]"
503,N13302E1,10,True,Kelvin Blg Rm 323/324,120,434.0,3,17,50,"[True, True, False, True, True, False, True, True, False, True, True, False, True, True, False, True, True, False, True, True, False, True, True, False, True, True, True]"
504,N13303E1,20,True,Hunter East,90,270.0,2,67,195,"[True, True, False, True, True, True, True, True, True, True, True, False, True, True, True, True, True, True, True, True, False, True, True, False, True, True, True]"
505,N13304E1,25,True,Hunter East,90,282.0,2,125,195,"[True, True, False, True, True, True, True, True, True, True, True, False, True, True, True, True, True, True, True, True, False, True, True, False, True, True, True]"
506,N13305E1,22,True,Gilbert Scott Conf Suite Rm 356,130,516.0,3,28,40,"[True, True, True, True, True, False, True, True, True, True, True, False, True, True, False, True, True, False, True, True, False, True, True, False, True, True, True]"
507,N1A104E1,9,True,Fore,90,1454.0,5,62,64,"[True, True, False, True, False, False, True, True, False, True, True, False, True, True, True, True, True, False, True, True, False, True, True, False, True, True, True]"
508,N1A110E1,1,True,Randolph,90,1150.0,4,83,85,"[True, True, False, True, False, False, True, True, True, True, True, False, True, True, False, True, True, False, True, True, False, True, True, False, True, True, True]"
509,N1A402E1,10,True,Randolph,120,1484.0,5,83,85,"[True, True, False, True, False, False, True, True, True, True, True, False, True, True, False, True, True, False, True, True, False, True, True, False, True, True, True]"
510,N1B201E1,27,True,Hunter East,90,1232.0,4,120,195,"[True, True, False, True, True, True, True, True, True, True, True, False, True, True, True, True, True, True, True, True, False, True, True, False, True, True, True]"
511,N1B202E1,21,True,Bute,90,1234.0,4,123,230,"[True, True, False, True, True, False, True, True, False, True, True, False, True, True, True, True, True, False, True, True, False, True, True, False, True, True, True]"
512,N1B404E1,11,True,Gilbert Scott Conf Suite Rm 356,120,528.0,3,30,40,"[True, True, True, True, True, False, True, True, True, True, True, False, True, True, False, True, True, False, True, True, False, True, True, False, True, True, True]"
513,N1B405E1,7,True,St Andrews Rm 227 ,120,1042.0,4,45,50,"[True, True, True, True, True, False, True, True, True, True, True, False, True, True, False, True, True, False, True, True, False, True, True, True, True, True, True]"
514,N1B406E1,18,True,St Andrews Rm 227 ,90,1048.0,4,48,50,"[True, True, True, True, True, False, True, True, True, True, True, False, True, True, False, True, True, False, True, True, False, True, True, True, True, True, True]"
515,N1B407E1,9,True,St Andrews Rm 234,120,1410.0,5,38,40,"[True, True, True, True, True, True, True, True, True, True, True, False, True, True, True, True, True, True, True, True, False, True, True, True, True, True, True]"
516,N1B408E1,4,True,Gilbert Scott Conf Suite Rm 251,120,1324.0,5,14,15,"[True, True, True, True, True, False, True, True, True, True, True, False, True, True, True, True, True, True, True, True, False, True, True, True, True, True, True]"
517,N1B409E1,13,True,Rankine 601,120,1388.0,5,31,37,"[True, True, True, True, True, False, True, True, True, True, True, False, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True]"
518,N1B410E1,1,True,Kelvin Hall,90,1222.0,4,114,500,"[True, True, False, True, False, True, True, True, False, True, True, False, True, True, False, True, True, False, True, True, False, True, True, False, True, True, True]"
519,N1B420E1,7,True,Joseph Black C407 (no lift),90,906.0,4,19,25,"[True, True, True, True, True, False, True, True, True, True, True, False, True, True, False, True, True, True, True, True, True, True, True, True, True, True, True]"
520,N1B422E1,11,True,Gilbert Scott Conf Suite Rm 355 (no lift),120,950.0,4,25,30,"[True, True, True, True, True, False, True, True, True, True, True, False, True, True, True, True, True, True, True, True, False, True, True, True, True, True, True]"
521,Q13013E1,8,True,Kelvin Blg Rm 323/324,90,304.0,3,1,50,"[True, True, False, True, True, False, True, True, False, True, True, False, True, True, False, True, True, False, True, True, False, True, True, False, True, True, True]"
522,Q31301E1,25,True,Kelvin Hall,120,112.0,1,78,500,"[True, True, False, True, False, True, True, True, False, True, True, False, True, True, False, True, True, False, True, True, False, True, True, False, True, True, True]"
523,Q32302E1,20,True,WILT 112,90,16.0,0,45,50,"[True, True, True, True, True, False, True, True, True, True, True, False, True, True, False, True, True, False, True, True, True, True, True, True, True, True, True]"
524,Q33211E1,23,True,Sir Charles Wilson,90,1078.0,4,56,60,"[True, True, False, True, False, False, True, True, False, True, True, False, True, True, False, True, True, False, True, True, False, True, True, False, True, True, True]"
525,Q33307E1,5,True,Rankine 629,120,1064.0,4,51,53,"[True, True, True, True, False, False, True, True, True, True, True, False, True, True, False, True, True, False, True, True, True, True, True, True, True, True, True]"
526,Q33308E1,13,True,Kelvin Blg Rm 220,180,1054.0,4,48,50,"[True, True, True, True, True, False, True, True, False, True, True, False, True, True, False, True, True, False, True, True, False, True, True, False, True, True, True]"
527,Q3A201E1,5,True,Senate,120,268.0,2,64,80,"[True, True, False, True, True, False, True, True, True, True, True, False, True, True, False, True, True, False, True, True, False, True, True, False, True, True, True]"
528,Q3A303E1,24,True,Gilbert Scott Conf Suite Rm 253,90,162.0,2,10,40,"[True, True, True, True, True, False, True, True, True, True, True, False, True, True, True, True, True, True, True, True, False, True, True, True, True, True, True]"
529,Q3A307E1,7,True,Kelvin Hall,120,498.0,3,26,500,"[True, True, False, True, False, True, True, True, False, True, True, False, True, True, False, True, True, False, True, True, False, True, True, False, True, True, True]"
530,Q3A308E1,14,True,Gilbert Scott Conf Suite Rm 355 (no lift),180,962.0,4,26,30,"[True, True, True, True, True, False, True, True, True, True, True, False, True, True, True, True, True, True, True, True, False, True, True, True, True, True, True]"
531,Q3B201E1,11,True,Gilbert Scott Conf Suite Rm 356,90,428.0,3,17,40,"[True, True, True, True, True, False, True, True, True, True, True, False, True, True, False, True, True, False, True, True, False, True, True, False, True, True, True]"
532,Q4A101E1,17,True,John McIntyre Rm 201,180,246.0,2,49,100,"[True, True, True, True, True, True, True, True, False, True, True, False, True, True, False, True, True, True, True, True, True, True, True, True, True, True, True]"
533,Q4A210E1,15,True,St Andrews Rm 227 ,180,562.0,3,39,50,"[True, True, True, True, True, False, True, True, True, True, True, False, True, True, False, True, True, False, True, True, False, True, True, True, True, True, True]"
534,Q4A219E1,26,True,Rankine 629,180,44.0,1,7,53,"[True, True, True, True, False, False, True, True, True, True, True, False, True, True, False, True, True, False, True, True, True, True, True, True, True, True, True]"
535,Q4B102E1,16,True,Kelvin Blg Rm 220,180,472.0,3,22,50,"[True, True, True, True, True, False, True, True, False, True, True, False, True, True, False, True, True, False, True, True, False, True, True, False, True, True, True]"
536,Q4B104E1,25,True,Kelvin Hall,120,182.0,2,14,500,"[True, True, False, True, False, True, True, True, False, True, True, False, True, True, False, True, True, False, True, True, False, True, True, False, True, True, True]"
537,Q81001E1,2,True,OTC,120,1188.0,4,100,110,"[True, True, True, True, True, True, True, True, False, True, True, False, True, True, False, True, True, False, True, True, True, True, True, False, True, True, True]"
538,Q81003E1,8,True,Kelvin Blg Rm 220,120,596.0,3,47,50,"[True, True, True, True, True, False, True, True, False, True, True, False, True, True, False, True, True, False, True, True, False, True, True, False, True, True, True]"
539,Q81009E1,24,True,Kelvin Blg Rm 323/324,60,860.0,4,16,50,"[True, True, False, True, True, False, True, True, False, True, True, False, True, True, False, True, True, False, True, True, False, True, True, False, True, True, True]"
540,Q81011E1,8,True,Gilbert Scott Conf Suite Rm 251,60,314.0,3,2,15,"[True, True, True, True, True, False, True, True, True, True, True, False, True, True, True, True, True, True, True, True, False, True, True, True, True, True, True]"
541,Q81016E1,27,True,WILTF,60,406.0,3,14,60,"[True, True, False, True, False, False, True, True, True, True, True, False, True, True, True, True, True, True, True, True, False, True, True, True, True, True, True]"
542,Q82024E1,23,True,Gilbert Scott Conf Suite Rm 250,90,32.0,1,5,40,"[True, True, True, True, True, False, True, True, True, True, True, False, True, True, True, True, True, True, True, True, False, True, True, True, True, True, True]"
543,Q82028E1,27,True,John McIntyre Rm 208,90,754.0,4,6,40,"[True, True, True, True, True, False, True, True, False, True, True, False, True, True, False, True, True, False, True, True, False, True, True, False, True, True, True]"
544,Q82031E1,1,True,Kelvin Blg Rm 220,60,738.0,4,3,50,"[True, True, True, True, True, False, True, True, False, True, True, False, True, True, False, True, True, False, True, True, False, True, True, False, True, True, True]"
545,Q83108E1,16,True,John McIntyre Rm 208,60,714.0,4,1,40,"[True, True, True, True, True, False, True, True, False, True, True, False, True, True, False, True, True, False, True, True, False, True, True, False, True, True, True]"
546,Q83110E1,8,True,St Andrews Rm 234,60,292.0,3,1,40,"[True, True, True, True, True, True, True, True, True, True, True, False, True, True, True, True, True, True, True, True, False, True, True, True, True, True, True]"
547,Q83142E1,25,True,Gilbert Scott Conf Suite Rm 355 (no lift),120,832.0,4,13,30,"[True, True, True, True, True, False, True, True, True, True, True, False, True, True, True, True, True, True, True, True, False, True, True, True, True, True, True]"
548,Q83144E1,7,True,Bute,60,36.0,1,6,230,"[True, True, False, True, True, False, True, True, False, True, True, False, True, True, True, True, True, False, True, True, False, True, True, False, True, True, True]"
549,Q83168E1,2,True,Gilbert Scott Conf Suite Rm 250,60,742.0,4,5,40,"[True, True, True, True, True, False, True, True, True, True, True, False, True, True, True, True, True, True, True, True, False, True, True, True, True, True, True]"
550,Q83170E1,11,True,Kelvin Hall,60,122.0,2,2,500,"[True, True, False, True, False, True, True, True, False, True, True, False, True, True, False, True, True, False, True, True, False, True, True, False, True, True, True]"
551,Q83172E1,27,True,Kelvin Blg Rm 323/324,60,736.0,4,3,50,"[True, True, False, True, True, False, True, True, False, True, True, False, True, True, False, True, True, False, True, True, False, True, True, False, True, True, True]"
552,Q83186E1,22,True,St Andrews Rm 227 ,60,312.0,3,2,50,"[True, True, True, True, True, False, True, True, True, True, True, False, True, True, False, True, True, False, True, True, False, True, True, True, True, True, True]"
553,Q83198E1,14,True,Kelvin Blg Rm 220,120,308.0,3,1,50,"[True, True, True, True, True, False, True, True, False, True, True, False, True, True, False, True, True, False, True, True, False, True, True, False, True, True, True]"
554,Q8A310E1,16,True,Rankine 629,120,254.0,2,52,53,"[True, True, True, True, False, False, True, True, True, True, True, False, True, True, False, True, True, False, True, True, True, True, True, True, True, True, True]"
555,Q8B043E1,7,True,Gilbert Scott Conf Suite Rm 253,120,496.0,3,26,40,"[True, True, True, True, True, False, True, True, True, True, True, False, True, True, True, True, True, True, True, True, False, True, True, True, True, True, True]"
556,Q8B044E1,7,True,St Andrews Rm 237,60,734.0,4,3,30,"[True, True, True, True, True, False, True, True, True, True, True, False, True, True, True, True, True, True, True, True, False, True, True, True, True, True, True]"
557,Q8B045E1,25,True,Adam Smith 915,120,1322.0,5,14,26,"[True, True, True, True, True, False, True, True, True, True, True, False, True, True, False, True, True, True, True, True, True, True, True, True, True, True, True]"
558,Q8B056E1,1,True,John McIntyre Rm 201,60,1152.0,4,87,100,"[True, True, True, True, True, True, True, True, False, True, True, False, True, True, False, True, True, True, True, True, True, True, True, True, True, True, True]"
559,Q8B063E1,11,True,Kelvin Blg Rm 323/324,120,564.0,3,40,50,"[True, True, False, True, True, False, True, True, False, True, True, False, True, True, False, True, True, False, True, True, False, True, True, False, True, True, True]"
560,Q8B074E1,25,True,WILTF,60,774.0,4,8,60,"[True, True, False, True, False, False, True, True, True, True, True, False, True, True, True, True, True, True, True, True, False, True, True, True, True, True, True]"
561,Q8B075E1,13,True,59 Oakfield Ave Rm 302 (no lift),120,1274.0,5,5,10,"[True, True, True, True, True, False, True, True, True, True, True, False, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True]"
562,Q8B094E1,22,True,Rankine 629,120,576.0,3,42,53,"[True, True, True, True, False, False, True, True, True, True, True, False, True, True, False, True, True, False, True, True, True, True, True, True, True, True, True]"
563,Q8B341E1,13,True,Rankine 630,120,336.0,3,7,55,"[True, True, True, True, False, False, True, True, False, True, True, False, True, True, False, True, True, False, True, True, False, True, True, False, True, True, True]"
564,R11001E1,1,True,Hunter East,60,708.0,3,191,195,"[True, True, False, True, True, True, True, True, True, True, True, False, True, True, True, True, True, True, True, True, False, True, True, False, True, True, True]"
565,R11002E1,21,True,John McIntyre Rm 201,90,1156.0,4,89,100,"[True, True, True, True, True, True, True, True, False, True, True, False, True, True, False, True, True, True, True, True, True, True, True, True, True, True, True]"
566,R11003E1,1,True,St Andrews Gym Hall,120,1204.0,4,109,110,"[True, True, True, True, True, True, True, True, False, True, True, False, True, True, False, True, True, False, True, True, False, True, True, False, True, True, True]"
567,R11004E1,1,True,Hunter West,60,1240.0,4,138,195,"[True, True, False, True, True, True, True, True, True, True, True, False, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True]"
568,R12001E1,1,True,Hunter East,90,1236.0,4,129,195,"[True, True, False, True, True, True, True, True, True, True, True, False, True, True, True, True, True, True, True, True, False, True, True, False, True, True, True]"
569,R12002E1,24,True,Rankine 630,90,1074.0,4,54,55,"[True, True, True, True, False, False, True, True, False, True, True, False, True, True, False, True, True, False, True, True, False, True, True, False, True, True, True]"
570,R12005E1,7,True,St Andrews Rm 237,120,1376.0,5,26,30,"[True, True, True, True, True, False, True, True, True, True, True, False, True, True, True, True, True, True, True, True, False, True, True, True, True, True, True]"
571,R12008E1,13,True,Rankine 601,120,1002.0,4,35,37,"[True, True, True, True, True, False, True, True, True, True, True, False, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True]"
572,R12024E1,27,True,Gilbert Scott Conf Suite Rm 251,90,1272.0,5,5,15,"[True, True, True, True, True, False, True, True, True, True, True, False, True, True, True, True, True, True, True, True, False, True, True, True, True, True, True]"
573,R12025E1,16,True,Kelvin Blg Rm 323/324,120,420.0,3,16,50,"[True, True, False, True, True, False, True, True, False, True, True, False, True, True, False, True, True, False, True, True, False, True, True, False, True, True, True]"
574,R12026E1,23,True,St Andrews Rm 234,120,852.0,4,15,40,"[True, True, True, True, True, True, True, True, True, True, True, False, True, True, True, True, True, True, True, True, False, True, True, True, True, True, True]"
575,R13001E1,15,True,St Andrews Rm 234,90,1010.0,4,36,40,"[True, True, True, True, True, True, True, True, True, True, True, False, True, True, True, True, True, True, True, True, False, True, True, True, True, True, True]"
576,R13003E1,16,True,St Andrews Rm 237,90,970.0,4,28,30,"[True, True, True, True, True, False, True, True, True, True, True, False, True, True, True, True, True, True, True, True, False, True, True, True, True, True, True]"
577,R13005E1,6,True,St Andrews Rm 234,90,964.0,4,27,40,"[True, True, True, True, True, True, True, True, True, True, True, False, True, True, True, True, True, True, True, True, False, True, True, True, True, True, True]"
578,R13006E1,7,True,Kelvin Hall,120,174.0,2,12,500,"[True, True, False, True, False, True, True, True, False, True, True, False, True, True, False, True, True, False, True, True, False, True, True, False, True, True, True]"
579,R13007E1,1,True,Sir Charles Wilson,120,204.0,2,20,60,"[True, True, False, True, False, False, True, True, False, True, True, False, True, True, False, True, True, False, True, True, False, True, True, False, True, True, True]"
580,R13009E1,11,True,59 Oakfield Ave Rm 302 (no lift),90,1276.0,5,6,10,"[True, True, True, True, True, False, True, True, True, True, True, False, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True]"
581,R13011E1,2,True,Joseph Black C407 (no lift),120,1350.0,5,21,25,"[True, True, True, True, True, False, True, True, True, True, True, False, True, True, False, True, True, True, True, True, True, True, True, True, True, True, True]"
582,R13012E1,14,True,Rankine 601,90,494.0,3,26,37,"[True, True, True, True, True, False, True, True, True, True, True, False, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True]"
583,R13014E1,18,True,Joseph Black A504,90,1298.0,5,11,25,"[True, True, True, True, True, False, True, True, True, True, True, False, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True]"
584,R13015E1,20,True,59 Oakfield Ave Rm 302 (no lift),120,1292.0,5,9,10,"[True, True, True, True, True, False, True, True, True, True, True, False, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True]"
585,R13016E1,23,True,St Andrews Rm 237,120,908.0,4,19,30,"[True, True, True, True, True, False, True, True, True, True, True, False, True, True, True, True, True, True, True, True, False, True, True, True, True, True, True]"
586,R13017E1,10,True,Gilbert Scott Conf Suite Rm 253,120,170.0,2,11,40,"[True, True, True, True, True, False, True, True, True, True, True, False, True, True, True, True, True, True, True, True, False, True, True, True, True, True, True]"
587,R13021E1,24,True,St Andrews Rm 237,90,492.0,3,26,30,"[True, True, True, True, True, False, True, True, True, True, True, False, True, True, True, True, True, True, True, True, False, True, True, True, True, True, True]"
